region,club,type,distance,date,route,rt_url,rtid,event_url,eid
TX: Brownsville,RGV Randos / 943005,RUSAP,100.0,2018/01/13,Harlingen TX HSC 109KM,/cgi-bin/routesearch_PF.pl?rtid=1907,1907,/cgi-bin/resultsearch_PF.pl?eid=9057&esortby=cert,9057
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200.0,2018/01/13,route 300 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=300,300,/cgi-bin/resultsearch_PF.pl?eid=9187&esortby=cert,9187
FL: Central,Central Florida Randonneurs / 909062,ACPB,300.0,2018/01/14,Eustis-Flagler Beach 300K,/cgi-bin/routesearch_PF.pl?rtid=1590,1590,/cgi-bin/resultsearch_PF.pl?eid=9554&esortby=cert,9554
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,101.0,2018/01/14,MayPearl Metric 101,/cgi-bin/routesearch_PF.pl?rtid=119,119,/cgi-bin/resultsearch_PF.pl?eid=9656&esortby=cert,9656
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/01/14,Rainbow 200K,/cgi-bin/routesearch_PF.pl?rtid=253,253,/cgi-bin/resultsearch_PF.pl?eid=9001&esortby=cert,9001
MD: Capital Region,DC Randonneurs / 946012,RUSAP,100.0,2018/01/20,Glen Echo 106k,/cgi-bin/routesearch_PF.pl?rtid=827,827,/cgi-bin/resultsearch_PF.pl?eid=9316&esortby=cert,9316
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217.0,2018/01/20,OK is OK 217,/cgi-bin/routesearch_PF.pl?rtid=613,613,/cgi-bin/resultsearch_PF.pl?eid=8916&esortby=cert,8916
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200.0,2018/01/20,Alley Oop 200K,/cgi-bin/routesearch_PF.pl?rtid=934,934,/cgi-bin/resultsearch_PF.pl?eid=8887&esortby=cert,8887
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200.0,2018/01/20,Hopewell,/cgi-bin/routesearch_PF.pl?rtid=2060,2060,/cgi-bin/resultsearch_PF.pl?eid=9657&esortby=cert,9657
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300.0,2018/01/20,OK is OK 309,/cgi-bin/routesearch_PF.pl?rtid=614,614,/cgi-bin/resultsearch_PF.pl?eid=8917&esortby=cert,8917
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,120.0,2018/01/21,Pt. Reyes Populaire,/cgi-bin/routesearch_PF.pl?rtid=803,803,/cgi-bin/resultsearch_PF.pl?eid=9031&esortby=cert,9031
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200.0,2018/01/27,Between a Rock and a Rincon,/cgi-bin/routesearch_PF.pl?rtid=2179,2179,/cgi-bin/resultsearch_PF.pl?eid=9576&esortby=cert,9576
TX: Houston,Houston Randonneurs / 943030,ACPB,300.0,2018/01/27,CFH 300,/cgi-bin/routesearch_PF.pl?rtid=270,270,/cgi-bin/resultsearch_PF.pl?eid=9100&esortby=cert,9100
TX: Brownsville,RGV Randos / 943005,ACPB,200.0,2018/01/27,Harlingen TX HSC 205,/cgi-bin/routesearch_PF.pl?rtid=1912,1912,/cgi-bin/resultsearch_PF.pl?eid=9061&esortby=cert,9061
FL: Southern,South Florida Randonneurs / 909014,ACPB,300.0,2018/01/27,Boca-Chobee 317k,/cgi-bin/routesearch_PF.pl?rtid=1331,1331,/cgi-bin/resultsearch_PF.pl?eid=9310&esortby=cert,9310
TX: Houston,Houston Randonneurs / 943030,ACPB,200.0,2018/01/27,route 289 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=289,289,/cgi-bin/resultsearch_PF.pl?eid=9099&esortby=cert,9099
NC: High Point,Bicycle For Life Club / 933057,ACPB,200.0,2018/01/27,Sedalia-Danbury 200k,/cgi-bin/routesearch_PF.pl?rtid=1792,1792,/cgi-bin/resultsearch_PF.pl?eid=9403&esortby=cert,9403
TX: Brownsville,RGV Randos / 943005,ACPB,300.0,2018/01/27,Harlingen TX HSC 301 KM Pajaro Loco,/cgi-bin/routesearch_PF.pl?rtid=2000,2000,/cgi-bin/resultsearch_PF.pl?eid=9062&esortby=cert,9062
NC: High Point,Bicycle For Life Club / 933057,ACPB,300.0,2018/01/27,Sedalia-MtAiry 300k,/cgi-bin/routesearch_PF.pl?rtid=1793,1793,/cgi-bin/resultsearch_PF.pl?eid=9404&esortby=cert,9404
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,200.0,2018/01/27,route 528 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=528,528,/cgi-bin/resultsearch_PF.pl?eid=9569&esortby=cert,9569
TX: Brownsville,RGV Randos / 943005,RUSAP,100.0,2018/01/27,Harlingen TX HSC 109KM,/cgi-bin/routesearch_PF.pl?rtid=1907,1907,/cgi-bin/resultsearch_PF.pl?eid=9060&esortby=cert,9060
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/01/27,Pierce Point 200k,/cgi-bin/routesearch_PF.pl?rtid=1681,1681,/cgi-bin/resultsearch_PF.pl?eid=9032&esortby=cert,9032
TX: Houston,Houston Randonneurs / 943030,RUSAP,100.0,2018/01/27,Sunnyside Loop,/cgi-bin/routesearch_PF.pl?rtid=1183,1183,/cgi-bin/resultsearch_PF.pl?eid=9098&esortby=cert,9098
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/02/03,Donut Tour 102k,/cgi-bin/routesearch_PF.pl?rtid=2138,2138,/cgi-bin/resultsearch_PF.pl?eid=9017&esortby=cert,9017
TX: Austin,Hill Country Randonneurs / 943025,ACPB,300.0,2018/02/03,Pedernales DC 2,/cgi-bin/routesearch_PF.pl?rtid=1852,1852,/cgi-bin/resultsearch_PF.pl?eid=8966&esortby=cert,8966
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200.0,2018/02/03,"Cumberland, TN River Ferry Climber 200K",/cgi-bin/routesearch_PF.pl?rtid=1719,1719,/cgi-bin/resultsearch_PF.pl?eid=9198&esortby=cert,9198
FL: Central,Central Florida Randonneurs / 909062,ACPB,300.0,2018/02/03,Tavares-Keystone Heights-Tavares,/cgi-bin/routesearch_PF.pl?rtid=1885,1885,/cgi-bin/resultsearch_PF.pl?eid=9555&esortby=cert,9555
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,300.0,2018/02/03,Vulture Mine 300k,/cgi-bin/routesearch_PF.pl?rtid=1697,1697,/cgi-bin/resultsearch_PF.pl?eid=9393&esortby=cert,9393
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,200.0,2018/02/03,Ghost Town 200,/cgi-bin/routesearch_PF.pl?rtid=1650,1650,/cgi-bin/resultsearch_PF.pl?eid=9130&esortby=cert,9130
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200.0,2018/02/03,route 550 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=550,550,/cgi-bin/resultsearch_PF.pl?eid=8965&esortby=cert,8965
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200.0,2018/02/03,Loop Around Lancaster,/cgi-bin/routesearch_PF.pl?rtid=716,716,/cgi-bin/resultsearch_PF.pl?eid=9134&esortby=cert,9134
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/02/04,Lazy Lizard 200k,/cgi-bin/routesearch_PF.pl?rtid=1354,1354,/cgi-bin/resultsearch_PF.pl?eid=9002&esortby=cert,9002
MA: Boston,New England Randonneurs / 921005,RUSAP,100.0,2018/02/04,RSC to South Harvard,/cgi-bin/routesearch_PF.pl?rtid=1573,1573,/cgi-bin/resultsearch_PF.pl?eid=9506&esortby=cert,9506
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/02/10,Two Rock-Valley Ford 200,/cgi-bin/routesearch_PF.pl?rtid=809,809,/cgi-bin/resultsearch_PF.pl?eid=9033&esortby=cert,9033
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,200.0,2018/02/10,route 587 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=587,587,/cgi-bin/resultsearch_PF.pl?eid=9570&esortby=cert,9570
FL: Gainesville,Gainesville Cycling Club / 909005,ACPB,300.0,2018/02/10,route 849 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=849,849,/cgi-bin/resultsearch_PF.pl?eid=9434&esortby=cert,9434
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300.0,2018/02/10,Joshua Tree to Vegas 300k,/cgi-bin/routesearch_PF.pl?rtid=1700,1700,/cgi-bin/resultsearch_PF.pl?eid=9577&esortby=cert,9577
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200.0,2018/02/10,Rawhide Ramble,/cgi-bin/routesearch_PF.pl?rtid=1496,1496,/cgi-bin/resultsearch_PF.pl?eid=9337&esortby=cert,9337
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,101.0,2018/02/10,Scouting Combine 101,/cgi-bin/routesearch_PF.pl?rtid=388,388,/cgi-bin/resultsearch_PF.pl?eid=9661&esortby=cert,9661
TX: Houston,Houston Randonneurs / 943030,ACPB,400.0,2018/02/17,McMahon 400k,/cgi-bin/routesearch_PF.pl?rtid=1193,1193,/cgi-bin/resultsearch_PF.pl?eid=9103&esortby=cert,9103
TX: West Texas,West Texas Randonneurs / 943003,ACPB,300.0,2018/02/17,Lobo Crossing 300K,/cgi-bin/routesearch_PF.pl?rtid=1881,1881,/cgi-bin/resultsearch_PF.pl?eid=8889&esortby=cert,8889
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,101.0,2018/02/17,Grapevine Wedge,/cgi-bin/routesearch_PF.pl?rtid=1898,1898,/cgi-bin/resultsearch_PF.pl?eid=9609&esortby=cert,9609
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/02/17,Willow Park via Weatherford 200K,/cgi-bin/routesearch_PF.pl?rtid=1493,1493,/cgi-bin/resultsearch_PF.pl?eid=8919&esortby=cert,8919
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200.0,2018/02/17,Nov-Caz 200K,/cgi-bin/routesearch_PF.pl?rtid=1376,1376,/cgi-bin/resultsearch_PF.pl?eid=9188&esortby=cert,9188
NC: High Point,Bicycle For Life Club / 933057,ACPB,400.0,2018/02/17,Lumberton-Roseboro-Sunset Beach-400k,/cgi-bin/routesearch_PF.pl?rtid=1006,1006,/cgi-bin/resultsearch_PF.pl?eid=9406&esortby=cert,9406
TX: Houston,Houston Randonneurs / 943030,ACPB,200.0,2018/02/17,route 289 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=289,289,/cgi-bin/resultsearch_PF.pl?eid=9101&esortby=cert,9101
FL: Southern,South Florida Randonneurs / 909014,ACPB,400.0,2018/02/17,Okeechobee BigCypress 400k,/cgi-bin/routesearch_PF.pl?rtid=2049,2049,/cgi-bin/resultsearch_PF.pl?eid=9311&esortby=cert,9311
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300.0,2018/02/17,Willow Park via Weatherford 300K,/cgi-bin/routesearch_PF.pl?rtid=1490,1490,/cgi-bin/resultsearch_PF.pl?eid=8920&esortby=cert,8920
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200.0,2018/02/17,route 369 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=369,369,/cgi-bin/resultsearch_PF.pl?eid=9200&esortby=cert,9200
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100.0,2018/02/17,route 370 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=370,370,/cgi-bin/resultsearch_PF.pl?eid=9199&esortby=cert,9199
TX: Houston,Houston Randonneurs / 943030,ACPB,300.0,2018/02/17,route 364 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=364,364,/cgi-bin/resultsearch_PF.pl?eid=9102&esortby=cert,9102
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200.0,2018/02/17,Caprock Dunes 200K,/cgi-bin/routesearch_PF.pl?rtid=1880,1880,/cgi-bin/resultsearch_PF.pl?eid=8888&esortby=cert,8888
PR: San Juan,Puerto Rico Randonneurs / 952003,ACPB,300.0,2018/02/17,Guaynabo a Ponce,/cgi-bin/routesearch_PF.pl?rtid=1894,1894,/cgi-bin/resultsearch_PF.pl?eid=8838&esortby=cert,8838
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100.0,2018/02/17,Quicker Quickie to Granbury,/cgi-bin/routesearch_PF.pl?rtid=1642,1642,/cgi-bin/resultsearch_PF.pl?eid=8918&esortby=cert,8918
NC: High Point,Bicycle For Life Club / 933057,ACPB,300.0,2018/02/17,Lumberton-Ammon-Shallotte-Sunset Beach-Nakina-Whiteville 300k,/cgi-bin/routesearch_PF.pl?rtid=864,864,/cgi-bin/resultsearch_PF.pl?eid=9405&esortby=cert,9405
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,300.0,2018/02/18,San Luis Obispo 300K,/cgi-bin/routesearch_PF.pl?rtid=905,905,/cgi-bin/resultsearch_PF.pl?eid=9593&esortby=cert,9593
PR: San Juan,Puerto Rico Randonneurs / 952003,ACPB,400.0,2018/02/24,Cerro Punta 400,/cgi-bin/routesearch_PF.pl?rtid=2054,2054,/cgi-bin/resultsearch_PF.pl?eid=8839&esortby=cert,8839
TX: Brownsville,RGV Randos / 943005,ACPB,200.0,2018/02/24,Harlingen TX HSC 205,/cgi-bin/routesearch_PF.pl?rtid=1912,1912,/cgi-bin/resultsearch_PF.pl?eid=9064&esortby=cert,9064
GA: Atlanta,Audax Atlanta / 910004,ACPB,200.0,2018/02/24,Fried Green Tomatoes,/cgi-bin/routesearch_PF.pl?rtid=1843,1843,/cgi-bin/resultsearch_PF.pl?eid=9523&esortby=cert,9523
TX: Brownsville,RGV Randos / 943005,ACPB,300.0,2018/02/24,Harlingen TX HSC 301 KM Pajaro Loco,/cgi-bin/routesearch_PF.pl?rtid=2000,2000,/cgi-bin/resultsearch_PF.pl?eid=9065&esortby=cert,9065
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200.0,2018/02/24,Raymond 200k,/cgi-bin/routesearch_PF.pl?rtid=1525,1525,/cgi-bin/resultsearch_PF.pl?eid=8995&esortby=cert,8995
TX: Austin,Hill Country Randonneurs / 943025,ACPB,300.0,2018/02/24,Mueller Double Century,/cgi-bin/routesearch_PF.pl?rtid=1726,1726,/cgi-bin/resultsearch_PF.pl?eid=8967&esortby=cert,8967
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/02/24,Mt Hamilton 200k,/cgi-bin/routesearch_PF.pl?rtid=2051,2051,/cgi-bin/resultsearch_PF.pl?eid=9034&esortby=cert,9034
AZ: Tucson,PAC Tour / 949005,ACPB,200.0,2018/02/24,Circling Tucson,/cgi-bin/routesearch_PF.pl?rtid=1685,1685,/cgi-bin/resultsearch_PF.pl?eid=8881&esortby=cert,8881
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200.0,2018/02/24,Santa Barbara Easy 200k,/cgi-bin/routesearch_PF.pl?rtid=1977,1977,/cgi-bin/resultsearch_PF.pl?eid=9578&esortby=cert,9578
TX: Brownsville,RGV Randos / 943005,RUSAP,100.0,2018/02/24,Harlingen TX HSC 109KM,/cgi-bin/routesearch_PF.pl?rtid=1907,1907,/cgi-bin/resultsearch_PF.pl?eid=9063&esortby=cert,9063
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,200.0,2018/03/03,Ghost Town 200,/cgi-bin/routesearch_PF.pl?rtid=1650,1650,/cgi-bin/resultsearch_PF.pl?eid=9131&esortby=cert,9131
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300.0,2018/03/03,Five Rivers 300k,/cgi-bin/routesearch_PF.pl?rtid=1674,1674,/cgi-bin/resultsearch_PF.pl?eid=9579&esortby=cert,9579
TX: Austin,Hill Country Randonneurs / 943025,ACPB,400.0,2018/03/03,Come and Take It 400K,/cgi-bin/routesearch_PF.pl?rtid=598,598,/cgi-bin/resultsearch_PF.pl?eid=8969&esortby=cert,8969
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,300.0,2018/03/03,route 372 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=372,372,/cgi-bin/resultsearch_PF.pl?eid=9202&esortby=cert,9202
OR: Portland,Oregon Randonneurs / 937020,ACPB,200.0,2018/03/03,Grab Bag 200,/cgi-bin/routesearch_PF.pl?rtid=499,499,/cgi-bin/resultsearch_PF.pl?eid=9536&esortby=cert,9536
MD: Capital Region,DC Randonneurs / 946012,ACPB,200.0,2018/03/03,Nokesville Nomad,/cgi-bin/routesearch_PF.pl?rtid=1886,1886,/cgi-bin/resultsearch_PF.pl?eid=9317&esortby=cert,9317
CA: Davis,Davis Bike Club / 905014,ACPB,200.0,2018/03/03,Davis - Pope Valley - Davis,/cgi-bin/routesearch_PF.pl?rtid=1200,1200,/cgi-bin/resultsearch_PF.pl?eid=9438&esortby=cert,9438
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,300.0,2018/03/03,route 527 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=527,527,/cgi-bin/resultsearch_PF.pl?eid=9571&esortby=cert,9571
NC: High Point,Bicycle For Life Club / 933057,ACPB,400.0,2018/03/03,Lumberton - Roseboro - Surf City - Wallace 400k,/cgi-bin/routesearch_PF.pl?rtid=1475,1475,/cgi-bin/resultsearch_PF.pl?eid=9407&esortby=cert,9407
OR: Portland,Oregon Randonneurs / 937020,ACPB,300.0,2018/03/03,Grab Bag 300,/cgi-bin/routesearch_PF.pl?rtid=498,498,/cgi-bin/resultsearch_PF.pl?eid=9537&esortby=cert,9537
FL: Central,Central Florida Randonneurs / 909062,ACPB,400.0,2018/03/03,route 555 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=555,555,/cgi-bin/resultsearch_PF.pl?eid=9556&esortby=cert,9556
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200.0,2018/03/03,route 550 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=550,550,/cgi-bin/resultsearch_PF.pl?eid=8968&esortby=cert,8968
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200.0,2018/03/03,Leiper's Fork 200K,/cgi-bin/routesearch_PF.pl?rtid=1528,1528,/cgi-bin/resultsearch_PF.pl?eid=9201&esortby=cert,9201
NC: High Point,Bicycle For Life Club / 933057,ACPB,600.0,2018/03/03,Lumberton-MapleHill-SunsetBeach-600k,/cgi-bin/routesearch_PF.pl?rtid=1014,1014,/cgi-bin/resultsearch_PF.pl?eid=9408&esortby=cert,9408
AZ: Tucson,PAC Tour / 949005,ACPB,200.0,2018/03/03,Circling Tucson,/cgi-bin/routesearch_PF.pl?rtid=1685,1685,/cgi-bin/resultsearch_PF.pl?eid=8882&esortby=cert,8882
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,200.0,2018/03/03,route 838 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=838,838,/cgi-bin/resultsearch_PF.pl?eid=9300&esortby=cert,9300
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,400.0,2018/03/03,Around the Bend 400K,/cgi-bin/routesearch_PF.pl?rtid=2064,2064,/cgi-bin/resultsearch_PF.pl?eid=9394&esortby=cert,9394
MA: Boston,New England Randonneurs / 921005,RUSAP,117.0,2018/03/04,Ipswich Populaire,/cgi-bin/routesearch_PF.pl?rtid=2192,2192,/cgi-bin/resultsearch_PF.pl?eid=9507&esortby=cert,9507
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/03/04,Oceanside to SC Populaire,/cgi-bin/routesearch_PF.pl?rtid=2181,2181,/cgi-bin/resultsearch_PF.pl?eid=9018&esortby=cert,9018
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,325.0,2018/03/10,Fleas & Trees 325,/cgi-bin/routesearch_PF.pl?rtid=835,835,/cgi-bin/resultsearch_PF.pl?eid=8922&esortby=cert,8922
AZ: Tucson,PAC Tour / 949005,ACPB,200.0,2018/03/10,Circling Tucson,/cgi-bin/routesearch_PF.pl?rtid=1685,1685,/cgi-bin/resultsearch_PF.pl?eid=8883&esortby=cert,8883
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,101.7,2018/03/10,2017 Spring Populaire,/cgi-bin/routesearch_PF.pl?rtid=2052,2052,/cgi-bin/resultsearch_PF.pl?eid=9484&esortby=cert,9484
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200.0,2018/03/10,El Granada 200k,/cgi-bin/routesearch_PF.pl?rtid=1386,1386,/cgi-bin/resultsearch_PF.pl?eid=8896&esortby=cert,8896
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,300.0,2018/03/10,Hermiston-Pendleton-H-P-H,/cgi-bin/routesearch_PF.pl?rtid=1703,1703,/cgi-bin/resultsearch_PF.pl?eid=9126&esortby=cert,9126
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300.0,2018/03/10,Mission Valley - Newport 300k,/cgi-bin/routesearch_PF.pl?rtid=2006,2006,/cgi-bin/resultsearch_PF.pl?eid=9009&esortby=cert,9009
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400.0,2018/03/10,Fleas & Trees 406,/cgi-bin/routesearch_PF.pl?rtid=836,836,/cgi-bin/resultsearch_PF.pl?eid=8923&esortby=cert,8923
GA: Atlanta,Audax Atlanta / 910004,ACPB,200.0,2018/03/10,Gainesville Georgia 200k,/cgi-bin/routesearch_PF.pl?rtid=101,101,/cgi-bin/resultsearch_PF.pl?eid=9524&esortby=cert,9524
FL: Gainesville,Gainesville Cycling Club / 909005,ACPB,400.0,2018/03/10,"Gainesville, White Springs, Mayo",/cgi-bin/routesearch_PF.pl?rtid=874,874,/cgi-bin/resultsearch_PF.pl?eid=9435&esortby=cert,9435
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300.0,2018/03/10,Healdsburg 300,/cgi-bin/routesearch_PF.pl?rtid=214,214,/cgi-bin/resultsearch_PF.pl?eid=9035&esortby=cert,9035
GA: Atlanta,Audax Atlanta / 910004,ACPB,300.0,2018/03/10,Jackson Loop 300k,/cgi-bin/routesearch_PF.pl?rtid=1333,1333,/cgi-bin/resultsearch_PF.pl?eid=9525&esortby=cert,9525
FL: Southern,South Florida Randonneurs / 909014,ACPB,600.0,2018/03/10,Okeechobee-Polk-City-Cracker-Trail,/cgi-bin/routesearch_PF.pl?rtid=2194,2194,/cgi-bin/resultsearch_PF.pl?eid=9312&esortby=cert,9312
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/03/10,Fleas & Trees 201,/cgi-bin/routesearch_PF.pl?rtid=834,834,/cgi-bin/resultsearch_PF.pl?eid=8921&esortby=cert,8921
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,103.0,2018/03/17,Zion Natl Park 100,/cgi-bin/routesearch_PF.pl?rtid=1676,1676,/cgi-bin/resultsearch_PF.pl?eid=9175&esortby=cert,9175
TX: Brownsville,RGV Randos / 943005,ACPB,200.0,2018/03/17,Harlingen TX HSC 205,/cgi-bin/routesearch_PF.pl?rtid=1912,1912,/cgi-bin/resultsearch_PF.pl?eid=9068&esortby=cert,9068
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200.0,2018/03/17,Zion Natl Park 200,/cgi-bin/routesearch_PF.pl?rtid=1673,1673,/cgi-bin/resultsearch_PF.pl?eid=9176&esortby=cert,9176
TX: Houston,Houston Randonneurs / 943030,ACPB,200.0,2018/03/17,route 72 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=72,72,/cgi-bin/resultsearch_PF.pl?eid=9104&esortby=cert,9104
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200.0,2018/03/17,HUBH 200,/cgi-bin/routesearch_PF.pl?rtid=807,807,/cgi-bin/resultsearch_PF.pl?eid=9189&esortby=cert,9189
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200.0,2018/03/17,George Dickel Distillery 200k,/cgi-bin/routesearch_PF.pl?rtid=1219,1219,/cgi-bin/resultsearch_PF.pl?eid=9203&esortby=cert,9203
AZ: Tucson,PAC Tour / 949005,ACPB,200.0,2018/03/17,Circling Tucson,/cgi-bin/routesearch_PF.pl?rtid=1685,1685,/cgi-bin/resultsearch_PF.pl?eid=8884&esortby=cert,8884
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100.0,2018/03/17,Chew the Fat,/cgi-bin/routesearch_PF.pl?rtid=2028,2028,/cgi-bin/resultsearch_PF.pl?eid=9610&esortby=cert,9610
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200.0,2018/03/17,SIR Spring 200K,/cgi-bin/routesearch_PF.pl?rtid=2200,2200,/cgi-bin/resultsearch_PF.pl?eid=9485&esortby=cert,9485
TX: Brownsville,RGV Randos / 943005,ACPB,300.0,2018/03/17,Harlingen TX HSC 301 KM Pajaro Loco,/cgi-bin/routesearch_PF.pl?rtid=2000,2000,/cgi-bin/resultsearch_PF.pl?eid=9069&esortby=cert,9069
MO: Kansas City,Audax Kansas City / 925005,ACPB,200.0,2018/03/17,Golden 200K,/cgi-bin/routesearch_PF.pl?rtid=681,681,/cgi-bin/resultsearch_PF.pl?eid=9155&esortby=cert,9155
TX: Houston,Houston Randonneurs / 943030,ACPB,400.0,2018/03/17,Brookshire-Columbus 400K,/cgi-bin/routesearch_PF.pl?rtid=1064,1064,/cgi-bin/resultsearch_PF.pl?eid=9105&esortby=cert,9105
MD: Capital Region,DC Randonneurs / 946012,ACPB,200.0,2018/03/17,Pastries & Coffee Brevet,/cgi-bin/routesearch_PF.pl?rtid=1597,1597,/cgi-bin/resultsearch_PF.pl?eid=9318&esortby=cert,9318
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200.0,2018/03/17,Balch Camp 200k,/cgi-bin/routesearch_PF.pl?rtid=2038,2038,/cgi-bin/resultsearch_PF.pl?eid=8996&esortby=cert,8996
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,300.0,2018/03/17,route 249 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=249,249,/cgi-bin/resultsearch_PF.pl?eid=9204&esortby=cert,9204
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,200.0,2018/03/17,Double Barrel,/cgi-bin/routesearch_PF.pl?rtid=1946,1946,/cgi-bin/resultsearch_PF.pl?eid=9611&esortby=cert,9611
OR: Portland,Oregon Randonneurs / 937020,RUSAP,100.0,2018/03/17,Rickey's Poplaire,/cgi-bin/routesearch_PF.pl?rtid=1910,1910,/cgi-bin/resultsearch_PF.pl?eid=9538&esortby=cert,9538
TX: Houston,Houston Randonneurs / 943030,ACPB,600.0,2018/03/17,Columbus Fayetteville 600K,/cgi-bin/routesearch_PF.pl?rtid=1142,1142,/cgi-bin/resultsearch_PF.pl?eid=9106&esortby=cert,9106
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,103.0,2018/03/17,Pittsburgh 100,/cgi-bin/routesearch_PF.pl?rtid=789,789,/cgi-bin/resultsearch_PF.pl?eid=8984&esortby=cert,8984
TX: Brownsville,RGV Randos / 943005,RUSAP,100.0,2018/03/17,Harlingen TX HSC 109KM,/cgi-bin/routesearch_PF.pl?rtid=1907,1907,/cgi-bin/resultsearch_PF.pl?eid=9067&esortby=cert,9067
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108.0,2018/03/18,Carter Lake - Paradise Valley Populaire,/cgi-bin/routesearch_PF.pl?rtid=727,727,/cgi-bin/resultsearch_PF.pl?eid=9653&esortby=cert,9653
MA: Westfield,Northeast Sport Cyclists / 921033,RUSAP,100.0,2018/03/18,route 301 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=301,301,/cgi-bin/resultsearch_PF.pl?eid=9216&esortby=cert,9216
