region,club,type,distance,date,route,rt_url,rtid,event_url,eid
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2019/10/12,200LR_3 Womens Rights Loop,/cgi-bin/routesearch_PF.pl?rtid=1082,1082,/cgi-bin/resultsearch_PF.pl?eid=10556&esortby=cert,10556
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2019/10/12,AAA 200K,/cgi-bin/routesearch_PF.pl?rtid=1647,1647,/cgi-bin/resultsearch_PF.pl?eid=9907&esortby=cert,9907
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2019/10/12,Brookshire-Burton,/cgi-bin/routesearch_PF.pl?rtid=924,924,/cgi-bin/resultsearch_PF.pl?eid=10032&esortby=cert,10032
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2019/10/12,Galena Gallop,/cgi-bin/routesearch_PF.pl?rtid=2320,2320,/cgi-bin/resultsearch_PF.pl?eid=10252&esortby=cert,10252
MD: Capital Region,DC Randonneurs / 946012,RUSAF,120,2019/10/12,?,,,/cgi-bin/resultsearch_PF.pl?eid=10298&esortby=cert,10298
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2019/10/12,French Fender Day 100k,/cgi-bin/routesearch_PF.pl?rtid=2494,2494,/cgi-bin/resultsearch_PF.pl?eid=11254&esortby=cert,11254
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2019/10/12,Athens Georgia 200k,/cgi-bin/routesearch_PF.pl?rtid=1141,1141,/cgi-bin/resultsearch_PF.pl?eid=10924&esortby=cert,10924
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/10/12,Hills of Wisconsin,/cgi-bin/routesearch_PF.pl?rtid=1329,1329,/cgi-bin/resultsearch_PF.pl?eid=10341&esortby=cert,10341
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2019/10/13,Great River Ride 200K,/cgi-bin/routesearch_PF.pl?rtid=1652,1652,/cgi-bin/resultsearch_PF.pl?eid=10398&esortby=cert,10398
MA: Westfield,New Horizons Cycling Club / 921009,RUSAP,100,2019/10/13,Great River Ride 100,/cgi-bin/routesearch_PF.pl?rtid=812,812,/cgi-bin/resultsearch_PF.pl?eid=10400&esortby=cert,10400
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,201,2019/10/13,Kitchen Creek 200k,/cgi-bin/routesearch_PF.pl?rtid=824,824,/cgi-bin/resultsearch_PF.pl?eid=9959&esortby=cert,9959
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/10/13,Granger Flo,/cgi-bin/routesearch_PF.pl?rtid=1437,1437,/cgi-bin/resultsearch_PF.pl?eid=11083&esortby=cert,11083
MA: Westfield,New Horizons Cycling Club / 921009,RUSAP,170,2019/10/13,Great River Century,/cgi-bin/routesearch_PF.pl?rtid=813,813,/cgi-bin/resultsearch_PF.pl?eid=10399&esortby=cert,10399
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2019/10/19,Winters 200,/cgi-bin/routesearch_PF.pl?rtid=674,674,/cgi-bin/resultsearch_PF.pl?eid=10000&esortby=cert,10000
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2019/10/19,Market Square 200k,/cgi-bin/routesearch_PF.pl?rtid=1151,1151,/cgi-bin/resultsearch_PF.pl?eid=10165&esortby=cert,10165
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,107,2019/10/19,Iron Horse Unpopulaire,/cgi-bin/routesearch_PF.pl?rtid=2314,2314,/cgi-bin/resultsearch_PF.pl?eid=10992&esortby=cert,10992
TX: Dallas,Lone Star Randonneurs / 943026,RUSAF,120,2019/10/19,?,,,/cgi-bin/resultsearch_PF.pl?eid=11471&esortby=cert,11471
WI: Western,Driftless Randonneurs / 949007,RUSAB,206,2019/10/19,Via Viroqua 200K,/cgi-bin/routesearch_PF.pl?rtid=1641,1641,/cgi-bin/resultsearch_PF.pl?eid=10253&esortby=cert,10253
MO: Kansas City,Audax Kansas City / 925005,RUSAF,200,2019/10/19,?,,,/cgi-bin/resultsearch_PF.pl?eid=10769&esortby=cert,10769
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2019/10/19,Cider Dreams,/cgi-bin/routesearch_PF.pl?rtid=2489,2489,/cgi-bin/resultsearch_PF.pl?eid=10459&esortby=cert,10459
OH: Columbus,Ohio Randonneurs / 935012,RUSAP,100,2019/10/20,Randonneurs 101,/cgi-bin/routesearch_PF.pl?rtid=1857,1857,/cgi-bin/resultsearch_PF.pl?eid=10771&esortby=cert,10771
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,110,2019/10/26,NEW SNOQUALMIE RIVER RUN,/cgi-bin/routesearch_PF.pl?rtid=1446,1446,/cgi-bin/resultsearch_PF.pl?eid=11473&esortby=cert,11473
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2019/10/26,Old Dennis 217,/cgi-bin/routesearch_PF.pl?rtid=332,332,/cgi-bin/resultsearch_PF.pl?eid=10125&esortby=cert,10125
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,400,2019/10/26,route 226 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=226,226,/cgi-bin/resultsearch_PF.pl?eid=10743&esortby=cert,10743
CA: Davis,Davis Bike Club / 905014,RUSAB,300,2019/10/26,Davis Dunnigan Delta 302k,/cgi-bin/routesearch_PF.pl?rtid=2158,2158,/cgi-bin/resultsearch_PF.pl?eid=10378&esortby=cert,10378
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,400,2019/10/26,400K Along Da River,/cgi-bin/routesearch_PF.pl?rtid=851,851,/cgi-bin/resultsearch_PF.pl?eid=10967&esortby=cert,10967
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/10/26,Colusa - Davis,/cgi-bin/routesearch_PF.pl?rtid=2159,2159,/cgi-bin/resultsearch_PF.pl?eid=10377&esortby=cert,10377
TX: Austin,Hill Country Randonneurs / 943025,RUSAF,120,2019/10/26,?,,,/cgi-bin/resultsearch_PF.pl?eid=9833&esortby=cert,9833
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/10/26,Moskowite Corner 100Km,/cgi-bin/routesearch_PF.pl?rtid=1322,1322,/cgi-bin/resultsearch_PF.pl?eid=10376&esortby=cert,10376
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2019/10/26,Old Dennis 300,/cgi-bin/routesearch_PF.pl?rtid=333,333,/cgi-bin/resultsearch_PF.pl?eid=10126&esortby=cert,10126
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2019/10/27,Glendora Mountain Road 200k,/cgi-bin/routesearch_PF.pl?rtid=1047,1047,/cgi-bin/resultsearch_PF.pl?eid=10438&esortby=cert,10438
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,205,2019/11/02,Platteville Poke-Along,/cgi-bin/routesearch_PF.pl?rtid=2330,2330,/cgi-bin/resultsearch_PF.pl?eid=10506&esortby=cert,10506
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,202,2019/11/02,Del Puerto Canyon 200km,/cgi-bin/routesearch_PF.pl?rtid=1158,1158,/cgi-bin/resultsearch_PF.pl?eid=10001&esortby=cert,10001
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/11/02,Captain Viridian's Hidden Passage,/cgi-bin/routesearch_PF.pl?rtid=2354,2354,/cgi-bin/resultsearch_PF.pl?eid=11482&esortby=cert,11482
OR: Portland,Oregon Randonneurs / 937020,RUSAP,100,2019/11/02,Snoozeville/Verboort,/cgi-bin/routesearch_PF.pl?rtid=239,239,/cgi-bin/resultsearch_PF.pl?eid=10478&esortby=cert,10478
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2019/11/02,Five Hills in New Hampshire,/cgi-bin/routesearch_PF.pl?rtid=2329,2329,/cgi-bin/resultsearch_PF.pl?eid=11481&esortby=cert,11481
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,400,2019/11/02,Stampede Redux 400K,/cgi-bin/routesearch_PF.pl?rtid=1656,1656,/cgi-bin/resultsearch_PF.pl?eid=9830&esortby=cert,9830
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2019/11/02,Rusty Rail 204,/cgi-bin/routesearch_PF.pl?rtid=2487,2487,/cgi-bin/resultsearch_PF.pl?eid=10048&esortby=cert,10048
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,102,2019/11/03,Turkey Trot 100,/cgi-bin/routesearch_PF.pl?rtid=2332,2332,/cgi-bin/resultsearch_PF.pl?eid=9960&esortby=cert,9960
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2019/11/09,Go Ride It to the Lighthouse,/cgi-bin/routesearch_PF.pl?rtid=2488,2488,/cgi-bin/resultsearch_PF.pl?eid=10295&esortby=cert,10295
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,600,2019/11/09,"Up, Down and All Around the Mighty",/cgi-bin/routesearch_PF.pl?rtid=908,908,/cgi-bin/resultsearch_PF.pl?eid=11256&esortby=cert,11256
TX: Houston,Houston Randonneurs / 943030,RUSAB,202,2019/11/09,route 423 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=423,423,/cgi-bin/resultsearch_PF.pl?eid=10033&esortby=cert,10033
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2019/11/09,Northern Pancake 202,/cgi-bin/routesearch_PF.pl?rtid=1361,1361,/cgi-bin/resultsearch_PF.pl?eid=11475&esortby=cert,11475
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,400,2019/11/09,Panama Road Willow Park 400K,/cgi-bin/routesearch_PF.pl?rtid=2157,2157,/cgi-bin/resultsearch_PF.pl?eid=10127&esortby=cert,10127
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAP,100,2019/11/09,Glenwood - Weeping Water 109 K,/cgi-bin/routesearch_PF.pl?rtid=2491,2491,/cgi-bin/resultsearch_PF.pl?eid=10770&esortby=cert,10770
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2019/11/16,San Clemente 200,/cgi-bin/routesearch_PF.pl?rtid=505,505,/cgi-bin/resultsearch_PF.pl?eid=9961&esortby=cert,9961
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/11/16,Elmira Ramble,/cgi-bin/routesearch_PF.pl?rtid=2501,2501,/cgi-bin/resultsearch_PF.pl?eid=10379&esortby=cert,10379
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2019/11/16,Willow Park via Weatherford 300K,/cgi-bin/routesearch_PF.pl?rtid=1490,1490,/cgi-bin/resultsearch_PF.pl?eid=10129&esortby=cert,10129
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/11/16,Quicker Quickie to Granbury,/cgi-bin/routesearch_PF.pl?rtid=1642,1642,/cgi-bin/resultsearch_PF.pl?eid=10128&esortby=cert,10128
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2019/11/23,Trails to Trails Populaire,/cgi-bin/routesearch_PF.pl?rtid=1554,1554,/cgi-bin/resultsearch_PF.pl?eid=11484&esortby=cert,11484
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,102,2019/11/29,GMR/East Fork Populaire,/cgi-bin/routesearch_PF.pl?rtid=2503,2503,/cgi-bin/resultsearch_PF.pl?eid=11470&esortby=cert,11470
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100,2019/11/30,route 102 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=102,102,/cgi-bin/resultsearch_PF.pl?eid=10166&esortby=cert,10166
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210,2019/11/30,Willow Park via Weatherford 200K,/cgi-bin/routesearch_PF.pl?rtid=1493,1493,/cgi-bin/resultsearch_PF.pl?eid=10131&esortby=cert,10131
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/11/30,Quicker Quickie to Granbury,/cgi-bin/routesearch_PF.pl?rtid=1642,1642,/cgi-bin/resultsearch_PF.pl?eid=10130&esortby=cert,10130
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2019/11/30,route 104 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=104,104,/cgi-bin/resultsearch_PF.pl?eid=10167&esortby=cert,10167
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2019/12/01,San Diego Top to Bottom,/cgi-bin/routesearch_PF.pl?rtid=1754,1754,/cgi-bin/resultsearch_PF.pl?eid=11491&esortby=cert,11491
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAB,200,2019/12/01,200LR_3 Womens Rights Loop,/cgi-bin/routesearch_PF.pl?rtid=1082,1082,/cgi-bin/resultsearch_PF.pl?eid=11490&esortby=cert,11490
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2019/12/01,Cherry Pie 103k,/cgi-bin/routesearch_PF.pl?rtid=2279,2279,/cgi-bin/resultsearch_PF.pl?eid=11495&esortby=cert,11495
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/05,Bella Bru 102k,/cgi-bin/routesearch_PF.pl?rtid=2011,2011,/cgi-bin/resultsearch_PF.pl?eid=11508&esortby=cert,11508
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/05,Davis-Auburn-Davis 200Km,/cgi-bin/routesearch_PF.pl?rtid=1162,1162,/cgi-bin/resultsearch_PF.pl?eid=11507&esortby=cert,11507
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,110,2019/12/05,NEW SNOQUALMIE RIVER RUN,/cgi-bin/routesearch_PF.pl?rtid=1446,1446,/cgi-bin/resultsearch_PF.pl?eid=11500&esortby=cert,11500
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,201,2019/12/06,Yuba Res Express 200,/cgi-bin/routesearch_PF.pl?rtid=2343,2343,/cgi-bin/resultsearch_PF.pl?eid=11538&esortby=cert,11538
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2019/12/06,Lake Lure Populaire,/cgi-bin/routesearch_PF.pl?rtid=2040,2040,/cgi-bin/resultsearch_PF.pl?eid=11537&esortby=cert,11537
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2019/12/07,Rio Vista Rumble 200,/cgi-bin/routesearch_PF.pl?rtid=122,122,/cgi-bin/resultsearch_PF.pl?eid=10132&esortby=cert,10132
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2019/12/07,Union Springs Metric Populaire,/cgi-bin/routesearch_PF.pl?rtid=2019,2019,/cgi-bin/resultsearch_PF.pl?eid=9789&esortby=cert,9789
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,600,2019/12/07,CDB 600,/cgi-bin/routesearch_PF.pl?rtid=1845,1845,/cgi-bin/resultsearch_PF.pl?eid=9831&esortby=cert,9831
MD: Capital Region,DC Randonneurs / 946012,RUSAB,213,2019/12/07,Woodbine Wallop,/cgi-bin/routesearch_PF.pl?rtid=687,687,/cgi-bin/resultsearch_PF.pl?eid=10296&esortby=cert,10296
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,200,2019/12/07,Top Rung 200,/cgi-bin/routesearch_PF.pl?rtid=1914,1914,/cgi-bin/resultsearch_PF.pl?eid=11502&esortby=cert,11502
MO: Kansas City,Audax Kansas City / 925005,RUSAB,216,2019/12/07,Saint Joseph - Pattonsburg 216K,/cgi-bin/routesearch_PF.pl?rtid=2165,2165,/cgi-bin/resultsearch_PF.pl?eid=11513&esortby=cert,11513
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,151,2019/12/07,Bay and Ocean Populaire 151K,/cgi-bin/routesearch_PF.pl?rtid=569,569,/cgi-bin/resultsearch_PF.pl?eid=9962&esortby=cert,9962
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2019/12/07,Northern Pancake 202,/cgi-bin/routesearch_PF.pl?rtid=1361,1361,/cgi-bin/resultsearch_PF.pl?eid=11476&esortby=cert,11476
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2019/12/07,SIR Spring 2014 Populaire,/cgi-bin/routesearch_PF.pl?rtid=1539,1539,/cgi-bin/resultsearch_PF.pl?eid=11501&esortby=cert,11501
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,102,2019/12/07,Centennial Trail Populaire,/cgi-bin/routesearch_PF.pl?rtid=1271,1271,/cgi-bin/resultsearch_PF.pl?eid=11506&esortby=cert,11506
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2019/12/07,Georgia Silk Sheets 200k Brevet,/cgi-bin/routesearch_PF.pl?rtid=1149,1149,/cgi-bin/resultsearch_PF.pl?eid=9808&esortby=cert,9808
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2019/12/07,Beyond Hope to New Hope,/cgi-bin/routesearch_PF.pl?rtid=1050,1050,/cgi-bin/resultsearch_PF.pl?eid=10049&esortby=cert,10049
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/07,Pescadero 100,/cgi-bin/routesearch_PF.pl?rtid=311,311,/cgi-bin/resultsearch_PF.pl?eid=11497&esortby=cert,11497
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,205,2019/12/07,Roggen Roundabout,/cgi-bin/routesearch_PF.pl?rtid=1541,1541,/cgi-bin/resultsearch_PF.pl?eid=10507&esortby=cert,10507
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,205,2019/12/07,Uvas Gold,/cgi-bin/routesearch_PF.pl?rtid=1665,1665,/cgi-bin/resultsearch_PF.pl?eid=10002&esortby=cert,10002
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2019/12/07,Utah Lake 200 (Lehi Start),/cgi-bin/routesearch_PF.pl?rtid=1425,1425,/cgi-bin/resultsearch_PF.pl?eid=11527&esortby=cert,11527
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2019/12/08,Suffolk 100K,/cgi-bin/routesearch_PF.pl?rtid=2034,2034,/cgi-bin/resultsearch_PF.pl?eid=11515&esortby=cert,11515
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2019/12/08,Bobcat Bite 103,/cgi-bin/routesearch_PF.pl?rtid=768,768,/cgi-bin/resultsearch_PF.pl?eid=11525&esortby=cert,11525
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,112,2019/12/08,Lucas Valley Populaire,/cgi-bin/routesearch_PF.pl?rtid=1335,1335,/cgi-bin/resultsearch_PF.pl?eid=11494&esortby=cert,11494
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,240,2019/12/08,Dime Box Dash,/cgi-bin/routesearch_PF.pl?rtid=2504,2504,/cgi-bin/resultsearch_PF.pl?eid=11493&esortby=cert,11493
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,206,2019/12/08,Flat Snohomish Edison,/cgi-bin/routesearch_PF.pl?rtid=2510,2510,/cgi-bin/resultsearch_PF.pl?eid=11523&esortby=cert,11523
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAB,200,2019/12/08,Suffolk-Drewryville 200,/cgi-bin/routesearch_PF.pl?rtid=1849,1849,/cgi-bin/resultsearch_PF.pl?eid=11516&esortby=cert,11516
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,118,2019/12/08,Thorndale Pop,/cgi-bin/routesearch_PF.pl?rtid=2505,2505,/cgi-bin/resultsearch_PF.pl?eid=11492&esortby=cert,11492
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100,2019/12/08,route 102 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=102,102,/cgi-bin/resultsearch_PF.pl?eid=11545&esortby=cert,11545
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/12,Bella Bru 102k,/cgi-bin/routesearch_PF.pl?rtid=2011,2011,/cgi-bin/resultsearch_PF.pl?eid=11510&esortby=cert,11510
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/12,Davis-Auburn-Davis 200Km,/cgi-bin/routesearch_PF.pl?rtid=1162,1162,/cgi-bin/resultsearch_PF.pl?eid=11509&esortby=cert,11509
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,100,2019/12/12,Northwest Sanpete 100,/cgi-bin/routesearch_PF.pl?rtid=2511,2511,/cgi-bin/resultsearch_PF.pl?eid=11563&esortby=cert,11563
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2019/12/14,Round Capital Forest Populaire,/cgi-bin/routesearch_PF.pl?rtid=1239,1239,/cgi-bin/resultsearch_PF.pl?eid=11503&esortby=cert,11503
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2019/12/14,Orange 200K,/cgi-bin/routesearch_PF.pl?rtid=2043,2043,/cgi-bin/resultsearch_PF.pl?eid=11526&esortby=cert,11526
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2019/12/14,Northern Pancake 202,/cgi-bin/routesearch_PF.pl?rtid=1361,1361,/cgi-bin/resultsearch_PF.pl?eid=11544&esortby=cert,11544
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,206,2019/12/14,Flat Snohomish Edison,/cgi-bin/routesearch_PF.pl?rtid=2510,2510,/cgi-bin/resultsearch_PF.pl?eid=11520&esortby=cert,11520
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/12/14,Lake Travis Loop,/cgi-bin/routesearch_PF.pl?rtid=1655,1655,/cgi-bin/resultsearch_PF.pl?eid=9832&esortby=cert,9832
TX: Houston,Houston Randonneurs / 943030,RUSAB,201,2019/12/14,route 71 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=71,71,/cgi-bin/resultsearch_PF.pl?eid=10034&esortby=cert,10034
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2019/12/14,Pinellas Beaches 100K,/cgi-bin/routesearch_PF.pl?rtid=1657,1657,/cgi-bin/resultsearch_PF.pl?eid=11559&esortby=cert,11559
WI: Western,Driftless Randonneurs / 949007,RUSAB,205,2019/12/14,Fennimore Frolic,/cgi-bin/routesearch_PF.pl?rtid=1732,1732,/cgi-bin/resultsearch_PF.pl?eid=11542&esortby=cert,11542
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2019/12/14,La Bella Rani Duecento 211,/cgi-bin/routesearch_PF.pl?rtid=515,515,/cgi-bin/resultsearch_PF.pl?eid=10134&esortby=cert,10134
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/14,Pescadero 100,/cgi-bin/routesearch_PF.pl?rtid=311,311,/cgi-bin/resultsearch_PF.pl?eid=11498&esortby=cert,11498
MO: Kansas City,Audax Kansas City / 925005,RUSAP,110,2019/12/14,LeLoup de Loop,/cgi-bin/routesearch_PF.pl?rtid=1624,1624,/cgi-bin/resultsearch_PF.pl?eid=11541&esortby=cert,11541
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,114,2019/12/14,La Bella Pop,/cgi-bin/routesearch_PF.pl?rtid=2201,2201,/cgi-bin/resultsearch_PF.pl?eid=10133&esortby=cert,10133
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100,2019/12/14,route 655 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=655,655,/cgi-bin/resultsearch_PF.pl?eid=11539&esortby=cert,11539
FL: Southern,South Florida Randonneurs / 909014,RUSAB,200,2019/12/14,Lighthouse Point to Hobe Sound,/cgi-bin/routesearch_PF.pl?rtid=1768,1768,/cgi-bin/resultsearch_PF.pl?eid=11557&esortby=cert,11557
GA: Atlanta,Audax Atlanta / 910004,RUSAP,100,2019/12/14,Chops and Hops 100,/cgi-bin/routesearch_PF.pl?rtid=990,990,/cgi-bin/resultsearch_PF.pl?eid=9809&esortby=cert,9809
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,102,2019/12/15,GMR/East Fork Populaire,/cgi-bin/routesearch_PF.pl?rtid=2503,2503,/cgi-bin/resultsearch_PF.pl?eid=11556&esortby=cert,11556
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/12/15,Beanstalk 100,/cgi-bin/routesearch_PF.pl?rtid=551,551,/cgi-bin/resultsearch_PF.pl?eid=11514&esortby=cert,11514
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,101,2019/12/15,Best Day Ever 101,/cgi-bin/routesearch_PF.pl?rtid=2449,2449,/cgi-bin/resultsearch_PF.pl?eid=11524&esortby=cert,11524
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/15,Flohousado,/cgi-bin/routesearch_PF.pl?rtid=2496,2496,/cgi-bin/resultsearch_PF.pl?eid=11564&esortby=cert,11564
OR: Eugene,South Willamette Randonneurs / 937003,RUSAP,100,2019/12/15,Brunch at Veneta,/cgi-bin/routesearch_PF.pl?rtid=2400,2400,/cgi-bin/resultsearch_PF.pl?eid=11522&esortby=cert,11522
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAB,200,2019/12/15,route 227 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=227,227,/cgi-bin/resultsearch_PF.pl?eid=11540&esortby=cert,11540
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/19,Bella Bru 102k,/cgi-bin/routesearch_PF.pl?rtid=2011,2011,/cgi-bin/resultsearch_PF.pl?eid=11512&esortby=cert,11512
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/19,Davis-Auburn-Davis 200Km,/cgi-bin/routesearch_PF.pl?rtid=1162,1162,/cgi-bin/resultsearch_PF.pl?eid=11511&esortby=cert,11511
IN: Indianapolis,Indiana Randonneurs / 914005,RUSAB,200,2019/12/20,A Real Doozy,/cgi-bin/routesearch_PF.pl?rtid=2455,2455,/cgi-bin/resultsearch_PF.pl?eid=11585&esortby=cert,11585
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300,2019/12/21,How Gruene Was Your Valley,/cgi-bin/routesearch_PF.pl?rtid=2312,2312,/cgi-bin/resultsearch_PF.pl?eid=11567&esortby=cert,11567
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,201,2019/12/21,Pasadena to Oceanside,/cgi-bin/routesearch_PF.pl?rtid=2351,2351,/cgi-bin/resultsearch_PF.pl?eid=10851&esortby=cert,10851
NC: High Point,Bicycle For Life Club / 933057,RUSAB,200,2019/12/21,Lumberton - Roseboro - Delway 200k,/cgi-bin/routesearch_PF.pl?rtid=1473,1473,/cgi-bin/resultsearch_PF.pl?eid=11573&esortby=cert,11573
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108,2019/12/21,Apple Cider Sally,/cgi-bin/routesearch_PF.pl?rtid=2301,2301,/cgi-bin/resultsearch_PF.pl?eid=11543&esortby=cert,11543
FL: Central,Central Florida Randonneurs / 909062,RUSAB,200,2019/12/21,Tavares-Polk City-Tavares,/cgi-bin/routesearch_PF.pl?rtid=1879,1879,/cgi-bin/resultsearch_PF.pl?eid=11566&esortby=cert,11566
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAB,200,2019/12/21,Central Jersey,/cgi-bin/routesearch_PF.pl?rtid=1129,1129,/cgi-bin/resultsearch_PF.pl?eid=11554&esortby=cert,11554
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/21,Pescadero 100,/cgi-bin/routesearch_PF.pl?rtid=311,311,/cgi-bin/resultsearch_PF.pl?eid=11499&esortby=cert,11499
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/12/21,Captain Viridian's Hidden Passage,/cgi-bin/routesearch_PF.pl?rtid=2354,2354,/cgi-bin/resultsearch_PF.pl?eid=11583&esortby=cert,11583
