region,club,type,distance,date,finishers,dnf,eid
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200.0,2018/04/28,28,2.0,9078
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,400.0,2018/04/28,4,1.0,9302
MD: Capital Region,DC Randonneurs / 946012,ACPB,400.0,2018/04/28,26,0.0,9324
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAP,100.0,2018/04/28,4,2.0,9695
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200.0,2018/04/28,4,2.0,9454
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/04/28,20,0.0,9235
OR: Portland,Oregon Randonneurs / 937020,ACPB,300.0,2018/04/28,30,3.0,9540
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200.0,2018/04/28,12,0.0,9371
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,600.0,2018/04/28,8,3.0,9210
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,126.0,2018/04/28,0,,9614
NY: Long Island,Long Island Randonneurs / 932005,RUSAP,120.0,2018/04/28,10,0.0,9171
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,300.0,2018/04/28,3,0.0,9683
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,400.0,2018/04/28,0,1.0,9572
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,400.0,2018/04/28,13,2.0,8898
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300.0,2018/04/28,4,0.0,9455
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200.0,2018/04/28,0,,9208
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,300.0,2018/04/29,2,0.0,9186
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200.0,2018/04/29,1,0.0,9473
NC: High Point,Bicycle For Life Club / 933057,RM,1200.0,2018/05/03,2,0.0,9411
FL: Central,Central Florida Randonneurs / 909062,ACPB,1000.0,2018/05/04,19,2.0,9558
FL: Central,Central Florida Randonneurs / 909062,RUSAB,400.0,2018/05/04,3,0.0,9698
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,108.0,2018/05/05,5,1.0,9690
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,400.0,2018/05/05,16,1.0,9138
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400.0,2018/05/05,7,0.0,9274
MO: Kansas City,Audax Kansas City / 925005,ACPB,400.0,2018/05/05,14,4.0,9160
MA: Boston,New England Randonneurs / 921005,ACPB,200.0,2018/05/05,40,1.0,9511
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200.0,2018/05/05,2,2.0,9691
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200.0,2018/05/05,44,4.0,9219
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400.0,2018/05/05,60,6.0,9491
WI: Western,Driftless Randonneurs / 949007,ACPB,200.0,2018/05/05,8,0.0,9377
CA: Davis,Davis Bike Club / 905014,ACPB,600.0,2018/05/05,45,4.0,9441
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200.0,2018/05/05,0,,9272
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/05/05,7,2.0,9003
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/05/05,4,0.0,8930
WI: Western,Driftless Randonneurs / 949007,ACPB,300.0,2018/05/05,8,0.0,9378
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300.0,2018/05/05,3,0.0,9273
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/05/05,34,8.0,9236
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,116.0,2018/05/06,0,,9020
WI: Western,Driftless Randonneurs / 949007,RUSAP,100.0,2018/05/06,2,0.0,9688
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,102.0,2018/05/11,18,3.0,9685
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,162.0,2018/05/12,5,0.0,8931
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300.0,2018/05/12,5,0.0,9474
MA: Boston,New England Randonneurs / 921005,RUSAB,200.0,2018/05/12,4,0.0,9701
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300.0,2018/05/12,3,1.0,9598
WI: Western,Driftless Randonneurs / 949007,ACPB,200.0,2018/05/12,2,0.0,9379
OR: Portland,Oregon Randonneurs / 937020,ACPB,400.0,2018/05/12,21,1.0,9542
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/05/12,3,0.0,9237
MO: Kansas City,Audax Kansas City / 925005,RUSAB,213.0,2018/05/12,2,1.0,9672
IA: Central,Iowa Randonneurs / 915005,RUSAP,110.0,2018/05/12,4,0.0,9290
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,255.0,2018/05/12,9,0.0,8932
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,110.0,2018/05/12,0,,9616
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300.0,2018/05/12,25,3.0,9342
WI: Western,Driftless Randonneurs / 949007,ACPB,300.0,2018/05/12,5,0.0,9380
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300.0,2018/05/12,9,0.0,9238
MO: Kansas City,Audax Kansas City / 925005,RUSAB,300.0,2018/05/12,4,1.0,9673
IA: Central,Iowa Randonneurs / 915005,ACPB,200.0,2018/05/12,3,1.0,9291
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,300.0,2018/05/12,4,0.0,9617
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300.0,2018/05/12,4,0.0,9584
MA: Boston,New England Randonneurs / 921005,ACPB,300.0,2018/05/12,14,1.0,9512
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300.0,2018/05/12,5,1.0,8844
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300.0,2018/05/12,15,4.0,9091
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300.0,2018/05/12,5,1.0,9423
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100.0,2018/05/12,5,0.0,9700
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200.0,2018/05/12,4,1.0,9597
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,600.0,2018/05/12,6,1.0,9306
MD: Capital Region,DC Randonneurs / 946012,ACPB,600.0,2018/05/12,16,1.0,9325
IA: Central,Iowa Randonneurs / 915005,ACPB,300.0,2018/05/12,3,1.0,9292
OR: Portland,Oregon Randonneurs / 937020,ACPB,200.0,2018/05/12,1,2.0,9541
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,200.0,2018/05/12,5,4.0,8906
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,300.0,2018/05/12,5,0.0,9372
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,400.0,2018/05/12,3,5.0,9585
WI: Western,Driftless Randonneurs / 949007,RUSAP,100.0,2018/05/13,0,1.0,9689
WI: Western,Driftless Randonneurs / 949007,ACPB,1000.0,2018/05/18,5,3.0,9634
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,100.0,2018/05/18,0,,9655
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400.0,2018/05/19,9,1.0,9344
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,200.0,2018/05/19,4,0.0,9430
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300.0,2018/05/19,29,4.0,9092
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400.0,2018/05/19,2,0.0,9277
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200.0,2018/05/19,0,,9179
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300.0,2018/05/19,17,1.0,9080
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300.0,2018/05/19,14,2.0,9221
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200.0,2018/05/19,4,0.0,9456
TX: Brownsville,RGV Randos / 943005,ACPB,300.0,2018/05/19,0,,9074
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600.0,2018/05/19,10,1.0,9345
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/05/19,0,2.0,9240
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300.0,2018/05/19,12,3.0,9599
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,600.0,2018/05/19,11,6.0,9139
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200.0,2018/05/19,4,0.0,9275
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300.0,2018/05/19,0,1.0,9457
MO: Kansas City,Audax Kansas City / 925005,ACPB,600.0,2018/05/19,8,3.0,9161
TX: Houston,Houston Randonneurs / 943030,RUSAB,200.0,2018/05/19,1,1.0,9111
OH: Columbus,Ohio Randonneurs / 935012,ACPB,400.0,2018/05/19,15,0.0,8875
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300.0,2018/05/19,18,0.0,9241
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300.0,2018/05/19,5,0.0,9180
TX: Brownsville,RGV Randos / 943005,RUSAP,109.0,2018/05/19,6,3.0,9066
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300.0,2018/05/19,6,0.0,9343
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600.0,2018/05/19,34,5.0,9038
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,400.0,2018/05/19,6,3.0,8980
GA: Atlanta,Audax Atlanta / 910004,ACPB,600.0,2018/05/19,5,1.0,9528
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300.0,2018/05/19,1,0.0,9276
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200.0,2018/05/19,14,2.0,9079
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400.0,2018/05/19,7,1.0,9458
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100.0,2018/05/19,0,,9239
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200.0,2018/05/19,0,,9220
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,200.0,2018/05/19,3,0.0,9128
TX: Brownsville,RGV Randos / 943005,ACPB,200.0,2018/05/19,0,,9073
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAP,102.0,2018/05/20,0,,9699
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200.0,2018/05/20,8,0.0,9140
CA: San Diego,San Diego Randonneurs / 905140,ACPB,600.0,2018/05/25,2,0.0,9014
CA: San Diego,San Diego Randonneurs / 905140,ACPB,1000.0,2018/05/25,1,5.0,9015
CA: San Diego,San Diego Randonneurs / 905140,ACPB,400.0,2018/05/25,5,0.0,9013
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200.0,2018/05/26,5,2.0,8845
MO: Kansas City,Audax Kansas City / 925005,ACPB,1000.0,2018/05/26,0,1.0,9166
VA: Northern,Fredericksburg Cyclists Club / 946018,ACPB,300.0,2018/05/26,3,0.0,9465
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,600.0,2018/05/26,0,2.0,9573
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000.0,2018/05/26,3,0.0,8938
MO: Kansas City,Audax Kansas City / 925005,ACPB,300.0,2018/05/26,0,,9163
TX: Brownsville,RGV Randos / 943005,RUSAB,401.0,2018/05/26,1,0.0,9681
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,600.0,2018/05/26,10,13.0,8899
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,308.0,2018/05/26,1,0.0,8935
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300.0,2018/05/26,1,0.0,8846
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,355.0,2018/05/26,0,,9702
MO: Kansas City,Audax Kansas City / 925005,ACPB,400.0,2018/05/26,4,2.0,9164
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,600.0,2018/05/26,7,1.0,8992
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400.0,2018/05/26,0,,8936
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300.0,2018/05/26,1,0.0,9476
MO: Kansas City,Audax Kansas City / 925005,ACPB,600.0,2018/05/26,0,2.0,9165
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600.0,2018/05/26,51,1.0,9492
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600.0,2018/05/26,1,0.0,8937
MO: Kansas City,Audax Kansas City / 925005,ACPB,200.0,2018/05/26,2,0.0,9162
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211.0,2018/05/26,6,0.0,8934
WI: Western,Driftless Randonneurs / 949007,RUSAP,100.0,2018/05/27,2,0.0,9704
MD: Capital Region,DC Randonneurs / 946012,RM,1200.0,2018/05/31,31,16.0,9326
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,1000.0,2018/05/31,6,1.0,9151
MD: Capital Region,DC Randonneurs / 946012,ACPB,1000.0,2018/05/31,2,2.0,9327
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAB,304.0,2018/05/31,0,,9658
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAB,206.0,2018/06/01,0,,9659
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,400.0,2018/06/02,5,1.0,9424
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400.0,2018/06/02,0,1.0,9280
IA: Central,Iowa Randonneurs / 915005,RUSAP,110.0,2018/06/02,0,,9293
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/06/02,2,0.0,9243
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,300.0,2018/06/02,0,,9132
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400.0,2018/06/02,9,2.0,9600
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400.0,2018/06/02,34,3.0,9093
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/06/02,1,0.0,9021
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200.0,2018/06/02,0,,9278
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,600.0,2018/06/02,6,2.0,9281
LA: New Orleans,Crescent City Randonneurs / 918002,ACPB,200.0,2018/06/02,0,1.0,9574
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAB,246.0,2018/06/02,1,0.0,9660
IA: Central,Iowa Randonneurs / 915005,ACPB,200.0,2018/06/02,2,0.0,9294
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300.0,2018/06/02,0,,9222
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300.0,2018/06/02,0,,9244
OR: Portland,Oregon Randonneurs / 937020,ACPB,200.0,2018/06/02,10,0.0,9543
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300.0,2018/06/02,4,1.0,9346
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200.0,2018/06/02,4,0.0,8847
MA: Boston,New England Randonneurs / 921005,RUSAB,300.0,2018/06/02,9,0.0,9667
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100.0,2018/06/02,18,0.0,9562
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300.0,2018/06/02,2,0.0,9279
MO: Kansas City,Audax Kansas City / 925005,RUSAP,110.0,2018/06/02,1,0.0,9692
IA: Central,Iowa Randonneurs / 915005,ACPB,400.0,2018/06/02,1,0.0,9295
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400.0,2018/06/02,10,2.0,9245
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,400.0,2018/06/02,11,1.0,9223
OR: Portland,Oregon Randonneurs / 937020,ACPB,600.0,2018/06/02,11,1.0,9544
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,600.0,2018/06/02,0,1.0,9303
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400.0,2018/06/02,7,0.0,8848
MO: Kansas City,Audax Kansas City / 925005,RUSAP,110.0,2018/06/03,4,0.0,9693
MO: Kansas City,Audax Kansas City / 925005,RUSAB,210.0,2018/06/03,2,0.0,9694
CA: Fresno,Fresno Cycling Club / 905058,ACPB,600.0,2018/06/08,9,2.0,8999
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,400.0,2018/06/08,3,0.0,9477
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,600.0,2018/06/09,15,0.0,8981
NY: Long Island,Long Island Randonneurs / 932005,ACPB,200.0,2018/06/09,33,6.0,9172
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300.0,2018/06/09,4,1.0,9011
WI: Western,Driftless Randonneurs / 949007,ACPB,300.0,2018/06/09,2,0.0,9382
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200.0,2018/06/09,18,0.0,9141
MA: Boston,New England Randonneurs / 921005,ACPB,200.0,2018/06/09,7,1.0,9517
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600.0,2018/06/09,6,1.0,9348
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,400.0,2018/06/09,0,,9619
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,200.0,2018/06/09,11,1.0,8907
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,400.0,2018/06/09,4,0.0,9373
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400.0,2018/06/09,2,1.0,9182
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/06/09,13,12.0,9481
WI: Western,Driftless Randonneurs / 949007,ACPB,400.0,2018/06/09,4,3.0,9383
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,300.0,2018/06/09,1,0.0,9192
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200.0,2018/06/09,11,0.0,9081
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103.0,2018/06/09,15,0.0,9703
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400.0,2018/06/09,6,0.0,9082
WI: Western,Driftless Randonneurs / 949007,ACPB,200.0,2018/06/09,4,0.0,9381
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/06/09,4,0.0,9004
MA: Boston,New England Randonneurs / 921005,ACPB,400.0,2018/06/09,43,7.0,9516
OH: Columbus,Ohio Randonneurs / 935012,ACPB,600.0,2018/06/09,14,2.0,8876
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400.0,2018/06/09,9,1.0,9347
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,150.0,2018/06/09,13,4.0,9242
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,115.0,2018/06/09,1,0.0,9618
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300.0,2018/06/09,0,,9181
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400.0,2018/06/16,15,1.0,9249
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100.0,2018/06/16,0,,9246
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200.0,2018/06/16,2,0.0,9459
TX: Houston,Houston Randonneurs / 943030,ACPB,300.0,2018/06/16,3,0.0,9113
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600.0,2018/06/16,1,0.0,9462
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600.0,2018/06/16,4,0.0,8849
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,202.0,2018/06/16,0,,9697
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600.0,2018/06/16,7,1.0,9603
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210.0,2018/06/16,0,,9705
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,300.0,2018/06/16,8,2.0,9431
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/06/16,1,0.0,9247
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400.0,2018/06/16,4,0.0,8939
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200.0,2018/06/16,2,0.0,9587
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300.0,2018/06/16,2,0.0,9706
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300.0,2018/06/16,6,0.0,9460
CA: Humboldt,Redwood Coast Mountain Bike Association / 905170,ACPB,200.0,2018/06/16,8,2.0,9482
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200.0,2018/06/16,6,1.0,9601
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400.0,2018/06/16,1,0.0,8850
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300.0,2018/06/16,2,2.0,9248
TX: Houston,Houston Randonneurs / 943030,ACPB,200.0,2018/06/16,5,0.0,9112
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400.0,2018/06/16,0,,9461
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,106.0,2018/06/16,7,0.0,9696
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400.0,2018/06/16,5,0.0,9602
AK: Anchorage,Denali Randonneurs / 902007,RUSAB,200.0,2018/06/16,1,0.0,9668
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300.0,2018/06/17,4,0.0,9349
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200.0,2018/06/17,1,1.0,8851
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200.0,2018/06/18,2,0.0,9350
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400.0,2018/06/20,3,0.0,9351
GA: Atlanta,Audax Atlanta / 910004,ACPB,300.0,2018/06/23,16,4.0,9529
IA: Central,Iowa Randonneurs / 915005,ACPB,600.0,2018/06/23,3,2.0,9299
WI: Western,Driftless Randonneurs / 949007,ACPB,400.0,2018/06/23,6,0.0,9385
WA: Seattle,Seattle International Randonneurs / 947018,RM,1211.0,2018/06/23,39,21.0,9493
IA: Central,Iowa Randonneurs / 915005,ACPB,200.0,2018/06/23,3,0.0,9296
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,600.0,2018/06/23,17,2.0,9224
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000.0,2018/06/23,2,0.0,9354
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,600.0,2018/06/23,8,2.0,9478
WI: Western,Driftless Randonneurs / 949007,ACPB,600.0,2018/06/23,5,0.0,9386
IA: Central,Iowa Randonneurs / 915005,ACPB,300.0,2018/06/23,2,0.0,9297
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,400.0,2018/06/23,0,,9225
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/06/23,7,2.0,9250
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600.0,2018/06/23,7,1.0,9352
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,600.0,2018/06/23,4,0.0,9374
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,600.0,2018/06/23,5,0.0,9620
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,400.0,2018/06/23,2,0.0,9719
IA: Central,Iowa Randonneurs / 915005,ACPB,400.0,2018/06/23,2,0.0,9298
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200.0,2018/06/23,2,0.0,9226
WI: Western,Driftless Randonneurs / 949007,ACPB,300.0,2018/06/23,0,,9384
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,400.0,2018/06/23,1,1.0,9193
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400.0,2018/06/23,7,0.0,9353
CA: Humboldt,Redwood Coast Mountain Bike Association / 905170,ACPB,300.0,2018/06/23,10,3.0,9483
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200.0,2018/06/24,2,0.0,9227
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200.0,2018/06/25,2,0.0,9730
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400.0,2018/06/29,0,,9183
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300.0,2018/06/29,4,0.0,9731
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600.0,2018/06/29,10,1.0,9184
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600.0,2018/06/30,2,5.0,9606
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362.0,2018/06/30,1,0.0,8941
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100.0,2018/06/30,13,0.0,8852
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/06/30,39,2.0,9040
MO: St. Louis,St Louis Cycling Club / 925034,RUSAB,200.0,2018/06/30,1,0.0,9721
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600.0,2018/06/30,4,0.0,8942
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200.0,2018/06/30,8,3.0,9604
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,600.0,2018/06/30,22,7.0,9094
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600.0,2018/06/30,15,1.0,9251
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400.0,2018/06/30,0,7.0,9605
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/06/30,0,,8940
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/07/01,4,0.0,9022
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,RUSAP,100.0,2018/07/04,21,2.0,9425
FL: Central,Central Florida Randonneurs / 909062,RUSAP,102.0,2018/07/04,26,1.0,9738
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,111.0,2018/07/07,3,0.0,9621
MA: Boston,New England Randonneurs / 921005,RUSAB,400.0,2018/07/07,9,0.0,9662
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200.0,2018/07/07,17,3.0,9307
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200.0,2018/07/07,7,2.0,9083
FL: Central,Central Florida Randonneurs / 909062,RUSAB,400.0,2018/07/07,13,1.0,9724
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600.0,2018/07/07,17,5.0,9084
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200.0,2018/07/07,21,0.0,9142
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200.0,2018/07/07,4,0.0,9355
OR: Portland,Oregon Randonneurs / 937020,RUSAP,101.0,2018/07/07,0,,9682
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,1000.0,2018/07/12,8,2.0,9479
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,216.0,2018/07/12,14,0.0,9356
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,207.0,2018/07/13,10,1.0,9357
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300.0,2018/07/14,11,0.0,9042
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,600.0,2018/07/14,1,0.0,9194
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/07/14,12,0.0,9252
WI: Western,Driftless Randonneurs / 949007,RUSAB,604.0,2018/07/14,1,0.0,9742
NY: Long Island,Long Island Randonneurs / 932005,ACPB,300.0,2018/07/14,16,5.0,9173
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,236.0,2018/07/14,11,1.0,9358
