region,club,type,distance,date,route,rt_url,rtid,event_url,eid
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,200,2016/01/09,San Luis Obispo Coastal Cruise,/cgi-bin/routesearch_PF.pl?rtid=1133,1133,/cgi-bin/resultsearch_PF.pl?eid=7269&esortby=cert,7269
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/01/09,Jupiter to VeroBeach Counter Clockwise 200K,/cgi-bin/routesearch_PF.pl?rtid=92,92,/cgi-bin/resultsearch_PF.pl?eid=7479&esortby=cert,7479
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2016/01/09,route 423 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=423,423,/cgi-bin/resultsearch_PF.pl?eid=7540&esortby=cert,7540
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,120,2016/01/09,Pt. Reyes Populaire,/cgi-bin/routesearch_PF.pl?rtid=803,803,/cgi-bin/resultsearch_PF.pl?eid=7750&esortby=cert,7750
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2016/01/09,route 376 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=376,376,/cgi-bin/resultsearch_PF.pl?eid=7286&esortby=cert,7286
FL: Southern,South Florida Randonneurs / 909014,ACPB,300,2016/01/09,Jupiter to Melbourne Beach 300k,/cgi-bin/routesearch_PF.pl?rtid=1683,1683,/cgi-bin/resultsearch_PF.pl?eid=7480&esortby=cert,7480
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/01/10,Boca-Hobe Loop 200k,/cgi-bin/routesearch_PF.pl?rtid=1684,1684,/cgi-bin/resultsearch_PF.pl?eid=7481&esortby=cert,7481
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2016/01/16,Lumberton - Roseboro - Delway 200k,/cgi-bin/routesearch_PF.pl?rtid=1473,1473,/cgi-bin/resultsearch_PF.pl?eid=7653&esortby=cert,7653
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2016/01/16,OK is OK 309,/cgi-bin/routesearch_PF.pl?rtid=614,614,/cgi-bin/resultsearch_PF.pl?eid=7320&esortby=cert,7320
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2016/01/16,Lumberton - Roseboro - Maple Hill - Garland 300k,/cgi-bin/routesearch_PF.pl?rtid=1474,1474,/cgi-bin/resultsearch_PF.pl?eid=7654&esortby=cert,7654
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2016/01/16,Tavares-Polk City-Tavares,/cgi-bin/routesearch_PF.pl?rtid=1879,1879,/cgi-bin/resultsearch_PF.pl?eid=7836&esortby=cert,7836
PR: San Juan,Puerto Rico Randonneurs / 952003,ACPB,200,2016/01/16,Guaynabo a Ponce,/cgi-bin/routesearch_PF.pl?rtid=1858,1858,/cgi-bin/resultsearch_PF.pl?eid=7226&esortby=cert,7226
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2016/01/16,OK is OK 217,/cgi-bin/routesearch_PF.pl?rtid=613,613,/cgi-bin/resultsearch_PF.pl?eid=7319&esortby=cert,7319
FL: Central,Central Florida Randonneurs / 909062,ACPB,300,2016/01/17,Eustis-Flagler Beach 300K,/cgi-bin/routesearch_PF.pl?rtid=1590,1590,/cgi-bin/resultsearch_PF.pl?eid=7837&esortby=cert,7837
TX: Austin,Hill Country Randonneurs / 943025,ACPB,300,2016/01/23,Mueller Double Century,/cgi-bin/routesearch_PF.pl?rtid=1726,1726,/cgi-bin/resultsearch_PF.pl?eid=7287&esortby=cert,7287
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200,2016/01/23,Alley Oop 200K,/cgi-bin/routesearch_PF.pl?rtid=934,934,/cgi-bin/resultsearch_PF.pl?eid=7389&esortby=cert,7389
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2016/01/23,Rainbow 200K,/cgi-bin/routesearch_PF.pl?rtid=253,253,/cgi-bin/resultsearch_PF.pl?eid=7231&esortby=cert,7231
CA: Santa Rosa,Santa Rosa Cycling Club / 905048,ACPB,200,2016/01/23,route 300 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=300,300,/cgi-bin/resultsearch_PF.pl?eid=7886&esortby=cert,7886
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/01/30,Pierce Point 200k,/cgi-bin/routesearch_PF.pl?rtid=1681,1681,/cgi-bin/resultsearch_PF.pl?eid=7751&esortby=cert,7751
NC: High Point,Bicycle For Life Club / 933057,ACPB,400,2016/01/30,Lumberton-Roseboro-Sunset Beach-400k,/cgi-bin/routesearch_PF.pl?rtid=1006,1006,/cgi-bin/resultsearch_PF.pl?eid=7656&esortby=cert,7656
TX: Brownsville,RGV Randos / 943005,RUSAB,300,2016/01/30,route 531 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=531,531,/cgi-bin/resultsearch_PF.pl?eid=7927&esortby=cert,7927
TX: Houston,Houston Randonneurs / 943030,ACPB,300,2016/01/30,CFH 300,/cgi-bin/routesearch_PF.pl?rtid=270,270,/cgi-bin/resultsearch_PF.pl?eid=7542&esortby=cert,7542
FL: Gainesville,Gainesville Cycling Club / 909005,ACPB,200,2016/01/30,route 387 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=387,387,/cgi-bin/resultsearch_PF.pl?eid=7793&esortby=cert,7793
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2016/01/30,Rome Roam 200k,/cgi-bin/routesearch_PF.pl?rtid=1519,1519,/cgi-bin/resultsearch_PF.pl?eid=7614&esortby=cert,7614
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2016/01/30,Lumberton-Ammon-Shallotte-Sunset Beach-Nakina-Whiteville 300k,/cgi-bin/routesearch_PF.pl?rtid=864,864,/cgi-bin/resultsearch_PF.pl?eid=7655&esortby=cert,7655
TX: Brownsville,RGV Randos / 943005,RUSAB,200,2016/01/30,route 530 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=530,530,/cgi-bin/resultsearch_PF.pl?eid=7926&esortby=cert,7926
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2016/01/30,route 289 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=289,289,/cgi-bin/resultsearch_PF.pl?eid=7541&esortby=cert,7541
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2016/01/30,Ol' Man River 200k,/cgi-bin/routesearch_PF.pl?rtid=1185,1185,/cgi-bin/resultsearch_PF.pl?eid=7812&esortby=cert,7812
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2016/02/06,Willow Park via Weatherford 300K,/cgi-bin/routesearch_PF.pl?rtid=1490,1490,/cgi-bin/resultsearch_PF.pl?eid=7323&esortby=cert,7323
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,104,2016/02/06,Ham Hock Trail,/cgi-bin/routesearch_PF.pl?rtid=1864,1864,/cgi-bin/resultsearch_PF.pl?eid=7915&esortby=cert,7915
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,300,2016/02/06,route 194 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=194,194,/cgi-bin/resultsearch_PF.pl?eid=7314&esortby=cert,7314
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300,2016/02/06,Five Rivers 300k,/cgi-bin/routesearch_PF.pl?rtid=1674,1674,/cgi-bin/resultsearch_PF.pl?eid=7679&esortby=cert,7679
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2016/02/06,route 587 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=587,587,/cgi-bin/resultsearch_PF.pl?eid=7925&esortby=cert,7925
FL: Southern,South Florida Randonneurs / 909014,ACPB,400,2016/02/06,Boca Buck Hobe 400k,/cgi-bin/routesearch_PF.pl?rtid=1888,1888,/cgi-bin/resultsearch_PF.pl?eid=7482&esortby=cert,7482
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2016/02/06,Little Britain,/cgi-bin/routesearch_PF.pl?rtid=1884,1884,/cgi-bin/resultsearch_PF.pl?eid=7371&esortby=cert,7371
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2016/02/06,Quicker Quickie to Granbury,/cgi-bin/routesearch_PF.pl?rtid=1642,1642,/cgi-bin/resultsearch_PF.pl?eid=7321&esortby=cert,7321
MD: Capital Region,DC Randonneurs / 946012,RUSAP,106,2016/02/06,Glen Echo 106k,/cgi-bin/routesearch_PF.pl?rtid=827,827,/cgi-bin/resultsearch_PF.pl?eid=7458&esortby=cert,7458
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/02/06,Boca Sugarcane 200k,/cgi-bin/routesearch_PF.pl?rtid=1690,1690,/cgi-bin/resultsearch_PF.pl?eid=7483&esortby=cert,7483
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2016/02/06,Willow Park via Weatherford 200K,/cgi-bin/routesearch_PF.pl?rtid=1493,1493,/cgi-bin/resultsearch_PF.pl?eid=7322&esortby=cert,7322
MA: Boston,New England Randonneurs / 921005,RUSAP,106,2016/02/07,Bumblebee 100,/cgi-bin/routesearch_PF.pl?rtid=1883,1883,/cgi-bin/resultsearch_PF.pl?eid=7920&esortby=cert,7920
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2016/02/13,route 244 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=244,244,/cgi-bin/resultsearch_PF.pl?eid=7813&esortby=cert,7813
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/02/13,Two Rock-Valley Ford 200,/cgi-bin/routesearch_PF.pl?rtid=809,809,/cgi-bin/resultsearch_PF.pl?eid=7752&esortby=cert,7752
TX: Austin,Hill Country Randonneurs / 943025,ACPB,400,2016/02/13,Mueller-Burnet-Cameron 400,/cgi-bin/routesearch_PF.pl?rtid=1741,1741,/cgi-bin/resultsearch_PF.pl?eid=7288&esortby=cert,7288
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2016/02/13,Brookshire-Burton,/cgi-bin/routesearch_PF.pl?rtid=924,924,/cgi-bin/resultsearch_PF.pl?eid=7543&esortby=cert,7543
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300,2016/02/13,Corona 300,/cgi-bin/routesearch_PF.pl?rtid=1007,1007,/cgi-bin/resultsearch_PF.pl?eid=7232&esortby=cert,7232
OR: Portland,Oregon Randonneurs / 937020,RUSAP,105,2016/02/13,Hillsboro-Lafayette Populaire,/cgi-bin/routesearch_PF.pl?rtid=1892,1892,/cgi-bin/resultsearch_PF.pl?eid=7929&esortby=cert,7929
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2016/02/13,Little Rousty 100K Pop,/cgi-bin/routesearch_PF.pl?rtid=1508,1508,/cgi-bin/resultsearch_PF.pl?eid=7932&esortby=cert,7932
TX: Houston,Houston Randonneurs / 943030,ACPB,400,2016/02/13,Rockdale 400K,/cgi-bin/routesearch_PF.pl?rtid=903,903,/cgi-bin/resultsearch_PF.pl?eid=7544&esortby=cert,7544
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2016/02/13,Hillsboro-Dallas-Hillsboro,/cgi-bin/routesearch_PF.pl?rtid=996,996,/cgi-bin/resultsearch_PF.pl?eid=7630&esortby=cert,7630
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,200,2016/02/13,Cayucos Coastal 201K,/cgi-bin/routesearch_PF.pl?rtid=1663,1663,/cgi-bin/resultsearch_PF.pl?eid=7270&esortby=cert,7270
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,300,2016/02/14,San Luis Obispo 300K,/cgi-bin/routesearch_PF.pl?rtid=905,905,/cgi-bin/resultsearch_PF.pl?eid=7271&esortby=cert,7271
TX: West Texas,West Texas Randonneurs / 943003,ACPB,300,2016/02/20,Lobo Crossing 300K,/cgi-bin/routesearch_PF.pl?rtid=1881,1881,/cgi-bin/resultsearch_PF.pl?eid=7391&esortby=cert,7391
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200,2016/02/20,Raymond 200k,/cgi-bin/routesearch_PF.pl?rtid=1525,1525,/cgi-bin/resultsearch_PF.pl?eid=7532&esortby=cert,7532
PR: San Juan,Puerto Rico Randonneurs / 952003,ACPB,300,2016/02/20,Guaynabo a Ponce,/cgi-bin/routesearch_PF.pl?rtid=1894,1894,/cgi-bin/resultsearch_PF.pl?eid=7227&esortby=cert,7227
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,325,2016/02/20,Fleas & Trees 325,/cgi-bin/routesearch_PF.pl?rtid=835,835,/cgi-bin/resultsearch_PF.pl?eid=7326&esortby=cert,7326
FL: Central,Central Florida Randonneurs / 909062,ACPB,300,2016/02/20,Tavares-Keystone Heights-Tavares,/cgi-bin/routesearch_PF.pl?rtid=1885,1885,/cgi-bin/resultsearch_PF.pl?eid=7838&esortby=cert,7838
TX: Austin,Hill Country Randonneurs / 943025,ACPB,300,2016/02/20,route 591 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=591,591,/cgi-bin/resultsearch_PF.pl?eid=7290&esortby=cert,7290
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2016/02/20,Fleas & Trees 201,/cgi-bin/routesearch_PF.pl?rtid=834,834,/cgi-bin/resultsearch_PF.pl?eid=7324&esortby=cert,7324
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200,2016/02/20,Caprock Dunes 200K,/cgi-bin/routesearch_PF.pl?rtid=1880,1880,/cgi-bin/resultsearch_PF.pl?eid=7390&esortby=cert,7390
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2016/02/20,route 550 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=550,550,/cgi-bin/resultsearch_PF.pl?eid=7289&esortby=cert,7289
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2016/02/20,Fleas & Trees 406,/cgi-bin/routesearch_PF.pl?rtid=836,836,/cgi-bin/resultsearch_PF.pl?eid=7325&esortby=cert,7325
CA: Santa Rosa,Santa Rosa Cycling Club / 905048,ACPB,200,2016/02/20,Nov-Caz 200K,/cgi-bin/routesearch_PF.pl?rtid=1376,1376,/cgi-bin/resultsearch_PF.pl?eid=7887&esortby=cert,7887
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300,2016/02/20,route 546 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=546,546,/cgi-bin/resultsearch_PF.pl?eid=7748&esortby=cert,7748
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2016/02/27,Athens 300k Brevet,/cgi-bin/routesearch_PF.pl?rtid=1199,1199,/cgi-bin/resultsearch_PF.pl?eid=7615&esortby=cert,7615
CA: Davis,Davis Bike Club / 905014,ACPB,200,2016/02/27,Davis - Pope Valley - Davis,/cgi-bin/routesearch_PF.pl?rtid=1200,1200,/cgi-bin/resultsearch_PF.pl?eid=7434&esortby=cert,7434
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,101,2016/02/27,Old KC Road,/cgi-bin/routesearch_PF.pl?rtid=1552,1552,/cgi-bin/resultsearch_PF.pl?eid=7909&esortby=cert,7909
NC: High Point,Bicycle For Life Club / 933057,ACPB,400,2016/02/27,Lumberton - Roseboro - Surf City - Wallace 400k,/cgi-bin/routesearch_PF.pl?rtid=1475,1475,/cgi-bin/resultsearch_PF.pl?eid=7657&esortby=cert,7657
TX: Austin,Hill Country Randonneurs / 943025,ACPB,600,2016/02/27,Old Dime Box 600K,/cgi-bin/routesearch_PF.pl?rtid=1887,1887,/cgi-bin/resultsearch_PF.pl?eid=7291&esortby=cert,7291
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2016/02/27,route 369 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=369,369,/cgi-bin/resultsearch_PF.pl?eid=7814&esortby=cert,7814
NC: High Point,Bicycle For Life Club / 933057,ACPB,600,2016/02/27,Lumberton-MapleHill-SunsetBeach-600k,/cgi-bin/routesearch_PF.pl?rtid=1014,1014,/cgi-bin/resultsearch_PF.pl?eid=7658&esortby=cert,7658
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,200,2016/02/27,Flat Yak 200,/cgi-bin/routesearch_PF.pl?rtid=1057,1057,/cgi-bin/resultsearch_PF.pl?eid=7572&esortby=cert,7572
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300,2016/02/27,Joshua Tree to Vegas 300k,/cgi-bin/routesearch_PF.pl?rtid=1700,1700,/cgi-bin/resultsearch_PF.pl?eid=7680&esortby=cert,7680
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,129,2016/02/27,Santa Ysabel Truck Trail,/cgi-bin/routesearch_PF.pl?rtid=1868,1868,/cgi-bin/resultsearch_PF.pl?eid=7917&esortby=cert,7917
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,200,2016/03/02,Sierra Vista to Nogales Airport,/cgi-bin/routesearch_PF.pl?rtid=266,266,/cgi-bin/resultsearch_PF.pl?eid=7470&esortby=cert,7470
CA: San Diego,San Diego Randonneurs / 905140,ACPB,400,2016/03/05,Solana Beach 400,/cgi-bin/routesearch_PF.pl?rtid=1009,1009,/cgi-bin/resultsearch_PF.pl?eid=7233&esortby=cert,7233
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,200,2016/03/05,route 838 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=838,838,/cgi-bin/resultsearch_PF.pl?eid=7795&esortby=cert,7795
TX: Houston,Houston Randonneurs / 943030,ACPB,400,2016/03/05,McMahon 400k,/cgi-bin/routesearch_PF.pl?rtid=1193,1193,/cgi-bin/resultsearch_PF.pl?eid=7545&esortby=cert,7545
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2016/03/05,Grab Bag 200,/cgi-bin/routesearch_PF.pl?rtid=499,499,/cgi-bin/resultsearch_PF.pl?eid=7631&esortby=cert,7631
FL: Southern,South Florida Randonneurs / 909014,ACPB,600,2016/03/05,Everglades 600K,/cgi-bin/routesearch_PF.pl?rtid=1899,1899,/cgi-bin/resultsearch_PF.pl?eid=7484&esortby=cert,7484
TX: Austin,Hill Country Randonneurs / 943025,ACPB,300,2016/03/05,route 591 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=591,591,/cgi-bin/resultsearch_PF.pl?eid=7293&esortby=cert,7293
CA: Fresno,Fresno Cycling Club / 905058,ACPB,300,2016/03/05,Bass Lake Blossom Trail 300k,/cgi-bin/routesearch_PF.pl?rtid=1542,1542,/cgi-bin/resultsearch_PF.pl?eid=7533&esortby=cert,7533
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2016/03/05,Little Rousty 100K Pop,/cgi-bin/routesearch_PF.pl?rtid=1508,1508,/cgi-bin/resultsearch_PF.pl?eid=7934&esortby=cert,7934
TX: Houston,Houston Randonneurs / 943030,ACPB,600,2016/03/05,McMahon 600k,/cgi-bin/routesearch_PF.pl?rtid=1194,1194,/cgi-bin/resultsearch_PF.pl?eid=7546&esortby=cert,7546
OR: Portland,Oregon Randonneurs / 937020,ACPB,300,2016/03/05,Grab Bag 300,/cgi-bin/routesearch_PF.pl?rtid=498,498,/cgi-bin/resultsearch_PF.pl?eid=7632&esortby=cert,7632
TX: Austin,Hill Country Randonneurs / 943025,ACPB,400,2016/03/05,Come and Take It 400K,/cgi-bin/routesearch_PF.pl?rtid=598,598,/cgi-bin/resultsearch_PF.pl?eid=7294&esortby=cert,7294
FL: Central,Central Florida Randonneurs / 909062,ACPB,400,2016/03/05,Eustis-Gainesville 400K,/cgi-bin/routesearch_PF.pl?rtid=1595,1595,/cgi-bin/resultsearch_PF.pl?eid=7839&esortby=cert,7839
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2016/03/05,Healdsburg 300,/cgi-bin/routesearch_PF.pl?rtid=214,214,/cgi-bin/resultsearch_PF.pl?eid=7753&esortby=cert,7753
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,400,2016/03/05,Around the Bend 400K,/cgi-bin/routesearch_PF.pl?rtid=1222,1222,/cgi-bin/resultsearch_PF.pl?eid=7315&esortby=cert,7315
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2016/03/05,route 549 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=549,549,/cgi-bin/resultsearch_PF.pl?eid=7292&esortby=cert,7292
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2016/03/05,"Cumberland, TN River Ferry Climber 200K",/cgi-bin/routesearch_PF.pl?rtid=1719,1719,/cgi-bin/resultsearch_PF.pl?eid=7815&esortby=cert,7815
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2016/03/05,2016 SIR Sprng Populaire,/cgi-bin/routesearch_PF.pl?rtid=1902,1902,/cgi-bin/resultsearch_PF.pl?eid=7862&esortby=cert,7862
MA: Boston,New England Randonneurs / 921005,RUSAP,127,2016/03/06,Marlborough & Harvard Populaire Loop,/cgi-bin/routesearch_PF.pl?rtid=1896,1896,/cgi-bin/resultsearch_PF.pl?eid=7921&esortby=cert,7921
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/03/06,Lake O Loop Anticlockwise,/cgi-bin/routesearch_PF.pl?rtid=1841,1841,/cgi-bin/resultsearch_PF.pl?eid=7485&esortby=cert,7485
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,200,2016/03/12,Golden 200K,/cgi-bin/routesearch_PF.pl?rtid=681,681,/cgi-bin/resultsearch_PF.pl?eid=7675&esortby=cert,7675
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2016/03/12,El Granada 200k,/cgi-bin/routesearch_PF.pl?rtid=1386,1386,/cgi-bin/resultsearch_PF.pl?eid=7243&esortby=cert,7243
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2016/03/12,Woodinville-Big Lake,/cgi-bin/routesearch_PF.pl?rtid=1911,1911,/cgi-bin/resultsearch_PF.pl?eid=7863&esortby=cert,7863
GA: Atlanta,Audax Atlanta / 910004,ACPB,400,2016/03/12,Augusta Georgia 400k,/cgi-bin/routesearch_PF.pl?rtid=825,825,/cgi-bin/resultsearch_PF.pl?eid=7616&esortby=cert,7616
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2016/03/12,OK is OK 217,/cgi-bin/routesearch_PF.pl?rtid=613,613,/cgi-bin/resultsearch_PF.pl?eid=7327&esortby=cert,7327
OR: Portland,Oregon Randonneurs / 937020,RUSAP,100,2016/03/12,Rickey's Poplaire,/cgi-bin/routesearch_PF.pl?rtid=1910,1910,/cgi-bin/resultsearch_PF.pl?eid=7633&esortby=cert,7633
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2016/03/12,OK is OK 400,/cgi-bin/routesearch_PF.pl?rtid=615,615,/cgi-bin/resultsearch_PF.pl?eid=7328&esortby=cert,7328
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108,2016/03/13,Carter Lake - Paradise Valley Populaire,/cgi-bin/routesearch_PF.pl?rtid=727,727,/cgi-bin/resultsearch_PF.pl?eid=7509&esortby=cert,7509
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,100,2016/03/13,Kittens and Puppies 100 km,/cgi-bin/routesearch_PF.pl?rtid=1356,1356,/cgi-bin/resultsearch_PF.pl?eid=7451&esortby=cert,7451
