region,club,type,distance,date,finishers,dnf,eid
IA: Central,Iowa Randonneurs / 915005,RUSAP,110,2019/04/27,1,0.0,10344
CA: San Diego,San Diego Randonneurs / 905140,ACPB,600,2019/04/27,0,1.0,9943
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,400,2019/04/27,1,1.0,10534
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2019/04/27,0,,10231
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,111,2019/04/27,8,0.0,10729
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,600,2019/04/27,9,1.0,10164
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,600,2019/04/27,39,5.0,10515
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,300,2019/04/27,2,0.0,10533
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2019/04/27,2,0.0,10230
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,300,2019/04/27,3,0.0,10544
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,400,2019/04/27,7,0.0,10163
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,400,2019/04/27,9,0.0,10062
TX: Austin,Hill Country Randonneurs / 943025,ACPB,1000,2019/04/27,5,1.0,9827
MO: Kansas City,Audax Kansas City / 925005,ACPB,400,2019/04/27,6,2.0,9849
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,200,2019/04/27,0,,10532
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2019/04/27,76,1.0,10197
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2019/04/27,0,3.0,10346
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2019/04/27,0,,10162
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,300,2019/04/27,0,2.0,10387
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2019/04/27,0,,9754
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,300,2019/04/28,5,0.0,10227
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2019/05/04,6,0.0,10233
TX: Houston,Houston Randonneurs / 943030,ACPB,400,2019/05/04,1,0.0,10024
VA: Northern,Fredericksburg Cyclists Club / 946018,ACPB,400,2019/05/04,17,0.0,9736
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2019/05/04,7,0.0,10232
CA: Humboldt,Humboldt Randonneurs / 905176,ACPB,300,2019/05/04,1,5.0,10255
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/05/04,1,0.0,10576
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2019/05/04,8,0.0,9755
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2019/05/04,5,0.0,10409
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2019/05/04,3,0.0,10023
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/05/04,3,0.0,10575
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2019/05/04,5,0.0,10479
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2019/05/04,17,1.0,10176
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300,2019/05/04,13,0.0,10206
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2019/05/04,5,0.0,10545
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2019/05/04,12,0.0,9895
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2019/05/04,19,1.0,10480
NY: Long Island,Long Island Randonneurs / 932005,ACPB,300,2019/05/04,12,1.0,10366
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,106,2019/05/04,3,0.0,9953
MO: Kansas City,Audax Kansas City / 925005,RUSAB,212,2019/05/04,0,,10712
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2019/05/04,7,2.0,9756
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/04,0,,10574
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,300,2019/05/04,6,0.0,10604
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,103,2019/05/04,0,,10723
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2019/05/04,7,6.0,10205
MA: Boston,New England Randonneurs / 921005,ACPB,200,2019/05/04,24,0.0,10443
MO: Kansas City,Audax Kansas City / 925005,RUSAB,300,2019/05/04,1,0.0,10711
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300,2019/05/04,9,0.0,9896
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,202,2019/05/04,8,0.0,10096
TX: Houston,Houston Randonneurs / 943030,ACPB,600,2019/05/04,1,1.0,10025
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400,2019/05/04,4,0.0,9837
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/05/04,20,2.0,10311
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2019/05/05,12,4.0,10177
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,100,2019/05/05,1,0.0,10727
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2019/05/07,24,2.0,10178
NC: High Point,Bicycle For Life Club / 933057,RM,1200,2019/05/09,7,1.0,10363
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2019/05/10,22,5.0,10179
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300,2019/05/11,5,0.0,10280
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2019/05/11,13,2.0,10469
MO: Kansas City,Audax Kansas City / 925005,ACPB,600,2019/05/11,6,0.0,9850
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2019/05/11,13,1.0,10207
OH: Columbus,Ohio Randonneurs / 935012,ACPB,400,2019/05/11,10,9.0,9727
MA: Boston,New England Randonneurs / 921005,ACPB,200,2019/05/11,16,1.0,10445
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2019/05/11,5,0.0,10468
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2019/05/11,1,0.0,10410
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2019/05/11,5,0.0,10236
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,400,2019/05/11,11,3.0,10391
MD: Capital Region,DC Randonneurs / 946012,ACPB,300,2019/05/11,12,0.0,10290
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,255,2019/05/11,0,,10098
MA: Boston,New England Randonneurs / 921005,ACPB,300,2019/05/11,22,2.0,10444
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2019/05/11,9,0.0,10313
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2019/05/11,4,0.0,10235
CA: Davis,Davis Bike Club / 905014,ACPB,400,2019/05/11,23,3.0,10372
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,300,2019/05/11,14,2.0,10390
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2019/05/11,60,2.0,10198
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,162,2019/05/11,0,,10097
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,200,2019/05/11,0,,10140
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,400,2019/05/11,4,0.0,10228
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2019/05/11,25,2.0,10489
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2019/05/11,46,4.0,9985
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/05/11,6,0.0,10312
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2019/05/11,6,0.0,10234
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2019/05/11,0,,9785
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2019/05/12,17,0.0,9986
FL: Central,Central Florida Randonneurs / 909062,ACPB,1000,2019/05/16,3,0.0,10564
FL: Central,Central Florida Randonneurs / 909062,RM,1200,2019/05/16,17,6.0,10563
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2019/05/17,4,0.0,10546
CA: San Diego,San Diego Randonneurs / 905140,ACPB,600,2019/05/17,2,4.0,9944
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2019/05/18,4,0.0,10238
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,600,2019/05/18,4,2.0,10059
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAB,315,2019/05/18,1,0.0,10726
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,300,2019/05/18,2,0.0,10547
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/05/18,0,,10315
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2019/05/18,6,1.0,9758
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2019/05/18,0,,10237
MD: Capital Region,DC Randonneurs / 946012,ACPB,400,2019/05/18,14,0.0,10291
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400,2019/05/18,0,,9838
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,600,2019/05/18,27,1.0,10041
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2019/05/18,3,2.0,10349
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,400,2019/05/18,11,1.0,9971
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,102,2019/05/18,1,0.0,10314
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2019/05/18,2,0.0,10492
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,300,2019/05/18,3,0.0,10277
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300,2019/05/18,19,2.0,9912
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,400,2019/05/18,4,2.0,10605
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2019/05/18,5,0.0,10348
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,600,2019/05/18,4,0.0,10063
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,600,2019/05/18,1,0.0,9839
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,400,2019/05/18,4,1.0,10437
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2019/05/18,13,0.0,10491
IA: Central,Iowa Randonneurs / 915005,RUSAP,110,2019/05/18,0,,10347
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,600,2019/05/18,5,2.0,10269
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300,2019/05/18,4,1.0,10436
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2019/05/18,0,,10239
GA: Atlanta,Audax Atlanta / 910004,ACPB,600,2019/05/18,4,3.0,9802
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2019/05/18,11,0.0,10490
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2019/05/18,0,,9757
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2019/05/18,32,0.0,10180
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300,2019/05/18,12,0.0,10614
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2019/05/18,5,1.0,10316
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2019/05/19,5,0.0,10565
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102,2019/05/19,7,1.0,10730
CA: Humboldt,Humboldt Randonneurs / 905176,ACPB,400,2019/05/25,0,,10256
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,600,2019/05/25,9,2.0,10054
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2019/05/25,0,,10102
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2019/05/25,2,0.0,10208
MO: Kansas City,Audax Kansas City / 925005,ACPB,400,2019/05/25,0,,9853
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2019/05/25,3,2.0,10411
OR: Portland,Oregon Randonneurs / 937020,ACPB,600,2019/05/25,12,5.0,10470
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2019/05/25,10,0.0,10493
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,600,2019/05/25,7,9.0,10076
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2019/05/25,2,0.0,10099
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,400,2019/05/25,6,0.0,10404
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,355,2019/05/25,1,0.0,10101
MO: Kansas City,Audax Kansas City / 925005,ACPB,600,2019/05/25,0,,9854
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,400,2019/05/25,7,2.0,10075
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400,2019/05/25,56,6.0,10199
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,308,2019/05/25,0,,10100
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,108,2019/05/25,0,1.0,10724
MO: Kansas City,Audax Kansas City / 925005,ACPB,200,2019/05/25,2,0.0,9851
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2019/05/25,4,4.0,9759
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2019/05/25,6,0.0,10104
MO: Kansas City,Audax Kansas City / 925005,ACPB,1000,2019/05/25,0,,9855
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2019/05/25,7,2.0,10317
MO: Kansas City,Audax Kansas City / 925005,ACPB,300,2019/05/25,2,0.0,9852
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2019/05/25,4,2.0,10103
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2019/05/25,11,2.0,10209
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,300,2019/05/25,1,0.0,10548
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2019/05/25,5,0.0,10412
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/26,0,,10577
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/05/26,2,0.0,10579
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2019/05/26,5,0.0,10580
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/05/26,7,0.0,10578
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/05/27,1,2.0,10583
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/05/27,0,,10582
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/27,0,,10581
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2019/05/27,0,3.0,10584
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2019/05/27,5,0.0,9760
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2019/05/28,1,1.0,10588
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2019/05/28,2,0.0,9761
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/05/28,0,,10587
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/05/28,1,0.0,10586
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/28,1,0.0,10585
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/05/29,2,0.0,10590
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2019/05/29,0,,10592
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/05/29,0,,10591
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/29,0,,10589
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/05/30,0,,10595
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/05/30,0,,10594
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/30,0,,10593
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2019/05/30,4,0.0,9762
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2019/05/30,0,,10596
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/05/31,0,,10597
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2019/06/01,3,0.0,10494
WI: Western,Driftless Randonneurs / 949007,RUSAB,205,2019/06/01,5,0.0,10732
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,400,2019/06/01,8,2.0,10392
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,400,2019/06/01,3,0.0,10278
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2019/06/01,26,0.0,10569
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2019/06/01,9,16.0,9987
VA: Northern,Fredericksburg Cyclists Club / 946018,ACPB,600,2019/06/01,9,0.0,9737
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2019/06/01,4,0.0,10242
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,300,2019/06/01,4,0.0,10141
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,600,2019/06/01,10,0.0,10229
MA: Boston,New England Randonneurs / 921005,ACPB,300,2019/06/01,18,0.0,10449
OH: Columbus,Ohio Randonneurs / 935012,ACPB,600,2019/06/01,11,1.0,9728
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2019/06/01,3,1.0,10241
MA: Boston,New England Randonneurs / 921005,ACPB,200,2019/06/01,14,1.0,10448
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2019/06/01,50,9.0,10181
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2019/06/01,11,5.0,9913
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,119,2019/06/01,5,0.0,9954
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2019/06/01,1,0.0,10240
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,100,2019/06/02,2,0.0,10731
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2019/06/07,0,1.0,10551
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2019/06/08,1,0.0,10471
MD: Capital Region,DC Randonneurs / 946012,ACPB,600,2019/06/08,11,1.0,10292
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,600,2019/06/08,7,2.0,10405
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2019/06/08,10,1.0,9803
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2019/06/08,3,0.0,9764
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2019/06/08,1,0.0,10599
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2019/06/08,2,0.0,10601
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,600,2019/06/08,5,2.0,10606
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2019/06/08,3,0.0,10552
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2019/06/08,0,1.0,10319
MA: Boston,New England Randonneurs / 921005,ACPB,200,2019/06/08,4,0.0,10451
CA: Davis,Davis Bike Club / 905014,ACPB,600,2019/06/08,5,15.0,10373
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2019/06/08,0,,10598
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2019/06/08,0,,10600
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2019/06/08,12,2.0,10320
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/06/08,6,2.0,10105
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2019/06/08,4,1.0,10414
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/06/08,7,1.0,10318
MA: Boston,New England Randonneurs / 921005,ACPB,400,2019/06/08,39,1.0,10450
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2019/06/08,2,2.0,10496
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,600,2019/06/08,6,3.0,9972
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,600,2019/06/08,57,2.0,10200
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2019/06/08,0,1.0,10413
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,102,2019/06/08,2,0.0,10734
OR: Portland,Oregon Randonneurs / 937020,ACPB,600,2019/06/08,6,3.0,10472
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2019/06/08,6,1.0,10495
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2019/06/08,3,0.0,9763
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,400,2019/06/08,4,0.0,10281
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2019/06/08,6,2.0,10210
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2019/06/09,20,0.0,10182
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2019/06/14,3,2.0,10422
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2019/06/14,1,1.0,10421
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2019/06/15,1,2.0,10352
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2019/06/15,0,1.0,10322
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2019/06/15,0,,10107
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2019/06/15,15,0.0,10042
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2019/06/15,2,3.0,10244
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2019/06/15,9,1.0,10184
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2019/06/15,2,0.0,10351
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300,2019/06/15,8,0.0,9946
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210,2019/06/15,5,0.0,10106
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2019/06/15,0,,10321
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2019/06/15,1,1.0,10243
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,400,2019/06/15,0,1.0,10142
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2019/06/15,13,0.0,10183
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2019/06/15,2,0.0,10350
TX: Houston,Houston Randonneurs / 943030,ACPB,300,2019/06/15,4,0.0,10027
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2019/06/15,3,0.0,10212
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2019/06/15,1,0.0,9900
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2019/06/15,2,1.0,10026
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2019/06/15,5,0.0,9899
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2019/06/15,5,0.0,10211
IA: Central,Iowa Randonneurs / 915005,ACPB,600,2019/06/15,7,2.0,10353
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2019/06/15,9,0.0,10323
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2019/06/15,3,0.0,10108
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2019/06/15,6,1.0,9901
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2019/06/15,8,0.0,9945
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,1000,2019/06/20,10,6.0,9869
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,200,2019/06/21,12,3.0,9786
WI: Western,Driftless Randonneurs / 949007,ACPB,1000,2019/06/21,4,1.0,10245
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,146,2019/06/22,5,0.0,10738
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,600,2019/06/22,13,0.0,10393
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2019/06/22,1,0.0,10499
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2019/06/22,7,0.0,10607
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,600,2019/06/22,0,,9875
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2019/06/22,0,1.0,10553
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2019/06/22,0,4.0,10498
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2019/06/22,16,4.0,9804
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2019/06/22,0,,10497
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2019/06/22,4,0.0,9765
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2019/06/22,5,0.0,10473
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2019/06/22,20,0.0,10258
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2019/06/22,11,1.0,10395
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2019/06/22,8,1.0,10324
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,600,2019/06/22,4,1.0,10282
WI: Western,Driftless Randonneurs / 949007,RUSAB,309,2019/06/22,0,,10739
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,400,2019/06/22,2,0.0,10394
WI: Western,Driftless Randonneurs / 949007,RUSAB,207,2019/06/22,2,0.0,10740
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,300,2019/06/22,6,0.0,10406
CA: Davis,Davis Bike Club / 905014,ACPB,200,2019/06/23,11,2.0,10374
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2019/06/23,10,1.0,10396
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,400,2019/06/25,11,0.0,10195
CA: Humboldt,Humboldt Randonneurs / 905176,ACPB,600,2019/06/27,6,6.0,10257
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2019/06/28,3,0.0,10416
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2019/06/28,2,0.0,10415
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2019/06/28,7,1.0,10417
MO: Kansas City,Audax Kansas City / 925005,ACPB,400,2019/06/29,0,,9856
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,600,2019/06/29,2,0.0,10143
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300,2019/06/29,12,2.0,10214
MA: Boston,New England Randonneurs / 921005,ACPB,600,2019/06/29,12,7.0,10452
MO: Kansas City,Audax Kansas City / 925005,ACPB,600,2019/06/29,0,1.0,9857
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2019/06/29,8,4.0,10213
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400,2019/06/29,21,3.0,10201
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,135,2019/06/29,0,,10325
MO: Kansas City,Audax Kansas City / 925005,RUSAB,300,2019/06/29,0,,10742
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2019/06/29,0,,10247
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000,2019/06/29,0,,10187
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2019/06/29,7,0.0,9903
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2019/06/29,2,2.0,10111
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2019/06/29,39,3.0,9988
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362,2019/06/29,3,0.0,10109
