region,club,type,distance,date,finishers,dnf,eid
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,600,2021/05/29,4,2.0,12068
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2021/05/29,3,0.0,12010
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,400,2021/05/29,4,1.0,12395
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,383,2021/05/29,1,0.0,12644
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,300,2021/05/29,1,0.0,11974
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2021/05/29,1,2.0,12311
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2021/05/29,9,0.0,12013
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/05/29,10,0.0,12625
MA: Boston,New England Randonneurs / 921005,ACPB,300,2021/05/30,8,3.0,12298
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2021/05/30,1,0.0,12309
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,108,2021/05/30,6,0.0,12643
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,300,2021/05/31,0,2.0,12642
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,400,2021/06/03,0,,12660
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,1000,2021/06/03,0,3.0,12259
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2021/06/03,2,0.0,12258
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,1000,2021/06/04,7,4.0,12093
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAB,400,2021/06/04,1,0.0,12641
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2021/06/04,6,0.0,12436
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2021/06/05,4,1.0,12143
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/06/05,0,,12321
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/06/05,2,0.0,12142
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2021/06/05,4,0.0,12468
OH: Columbus,Ohio Randonneurs / 935012,ACPB,400,2021/06/05,12,0.0,11913
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2021/06/05,0,,12373
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/06/05,0,1.0,12272
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/06/05,6,2.0,12408
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,208,2021/06/05,7,0.0,12646
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2021/06/05,4,5.0,12242
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2021/06/05,9,4.0,12169
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2021/06/05,1,0.0,12372
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,600,2021/06/05,7,5.0,12407
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,106,2021/06/05,2,0.0,12645
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/06/05,0,,12241
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/06/05,5,2.0,12555
MD: Capital Region,DC Randonneurs / 946012,ACPB,600,2021/06/05,5,3.0,12121
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/06/05,2,0.0,12341
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102,2021/06/05,0,,12662
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/06/05,5,0.0,12268
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,300,2021/06/05,12,2.0,12637
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2021/06/05,0,,12274
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,104,2021/06/05,29,10.0,12607
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2021/06/05,0,,12322
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/06/05,8,0.0,12340
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,106,2021/06/06,6,0.0,12647
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,ACPB,200,2021/06/06,12,0.0,12198
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,119,2021/06/06,6,0.0,12626
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,209,2021/06/06,2,0.0,12648
WI: Western,Driftless Randonneurs / 949007,ACPB,1000,2021/06/11,1,1.0,12323
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2021/06/12,1,1.0,12381
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2021/06/12,0,,12083
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2021/06/12,2,0.0,12058
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/06/12,3,0.0,12380
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2021/06/12,0,,12082
IA: Central,Iowa Randonneurs / 915005,ACPB,600,2021/06/12,0,1.0,12085
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2021/06/12,22,2.0,11970
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2021/06/12,6,0.0,12014
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,300,2021/06/12,1,0.0,12133
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/06/12,24,0.0,12608
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,400,2021/06/12,3,0.0,12424
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/06/12,6,0.0,12667
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2021/06/12,4,0.0,12382
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2021/06/12,0,1.0,12084
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2021/06/12,6,0.0,12417
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/06/12,1,0.0,12339
TX: Houston,Houston Randonneurs / 943030,ACPB,300,2021/06/12,0,,12059
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,300,2021/06/19,6,0.0,12368
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,200,2021/06/19,3,0.0,11937
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,300,2021/06/19,4,0.0,12654
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2021/06/19,4,0.0,12397
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2021/06/19,5,0.0,11961
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2021/06/19,4,0.0,12629
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/06/19,2,0.0,12344
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,116,2021/06/19,4,0.0,12683
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2021/06/19,5,0.0,11936
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,600,2021/06/19,1,1.0,12396
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/06/19,4,0.0,12343
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,138,2021/06/19,6,0.0,12664
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2021/06/19,4,0.0,12437
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,109,2021/06/19,53,0.0,12170
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2021/06/19,0,,12276
MA: Boston,New England Randonneurs / 921005,ACPB,400,2021/06/19,16,2.0,12299
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/06/19,22,0.0,12609
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2021/06/19,8,0.0,12633
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/06/19,0,,12275
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,600,2021/06/19,2,1.0,12369
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2021/06/19,0,,12345
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300,2021/06/20,17,1.0,11927
OH: Columbus,Ohio Randonneurs / 935012,ACPB,600,2021/06/26,7,6.0,11914
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/06/26,3,0.0,12599
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2021/06/26,5,1.0,12243
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2021/06/26,0,3.0,12385
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/06/26,0,,12687
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2021/06/26,0,,12384
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,400,2021/06/26,4,1.0,12652
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,300,2021/06/26,1,0.0,12152
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/06/26,0,,12342
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,103,2021/06/26,3,0.0,12681
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/06/26,0,,12145
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2021/06/26,0,1.0,12686
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/06/26,2,1.0,12383
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2021/06/26,26,0.0,12610
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,302,2021/06/26,0,,12651
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,400,2021/06/26,1,2.0,12638
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,204,2021/06/26,9,0.0,12680
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2021/06/26,1,2.0,12144
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2021/06/26,0,,12149
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2021/06/26,2,1.0,12650
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAP,101,2021/06/27,1,0.0,12688
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,1000,2021/07/03,10,1.0,12280
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2021/07/03,0,,12278
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/07/03,0,,12277
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,216,2021/07/03,4,0.0,12015
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,600,2021/07/03,5,0.0,12425
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/07/03,6,0.0,12692
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2021/07/03,0,,12649
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2021/07/03,1,0.0,12685
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2021/07/03,3,0.0,12279
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/07/04,4,0.0,12693
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/07/10,13,1.0,12244
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2021/07/10,30,1.0,12172
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/07/10,15,2.0,12409
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2021/07/10,32,3.0,11971
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,135,2021/07/10,0,,12592
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2021/07/10,8,1.0,11928
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/07/10,14,15.0,12228
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300,2021/07/10,2,5.0,12418
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2021/07/10,0,,12679
MD: Capital Region,DC Randonneurs / 946012,RUSAB,203,2021/07/10,5,0.0,12697
MA: Boston,New England Randonneurs / 921005,ACPB,400,2021/07/10,17,3.0,12300
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/07/10,1,0.0,12346
CO: Boulder,Rocky Mountain Cycling Club / 906002,RM,1200,2021/07/12,37,11.0,12348
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2021/07/12,0,,12347
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,1000,2021/07/14,2,2.0,12439
NY: Central/Western,Finger Lakes Randonneurs / 932007,RM,1200,2021/07/14,12,9.0,12438
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,300,2021/07/17,1,0.0,12515
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/07/17,9,6.0,12675
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/07/17,12,0.0,12246
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/07/17,5,0.0,12668
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/07/17,2,0.0,12245
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2021/07/17,15,1.0,12173
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,117,2021/07/18,3,0.0,12713
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,200,2021/07/18,5,0.0,12669
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,109,2021/07/18,26,0.0,12655
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2021/07/23,8,1.0,12467
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,400,2021/07/24,4,0.0,12153
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/07/24,13,0.0,12676
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/07/24,6,0.0,12600
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/07/24,5,0.0,12247
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,400,2021/07/24,1,1.0,12419
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2021/07/24,13,1.0,12640
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2021/07/24,9,0.0,12726
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,100,2021/07/25,2,0.0,12718
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/07/25,3,1.0,12717
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,300,2021/07/31,2,1.0,12666
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2021/07/31,1,1.0,12665
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/07/31,6,0.0,12670
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/07/31,7,1.0,12657
IN: Indianapolis,Indiana Randonneurs / 914005,RUSAB,300,2021/07/31,0,3.0,12723
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,400,2021/07/31,7,1.0,12656
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/08/01,3,0.0,12671
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2021/08/07,2,0.0,12249
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/08/07,10,0.0,12349
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/08/07,2,0.0,12248
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/08/07,13,1.0,12410
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200,2021/08/07,7,0.0,12516
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/08/07,0,,12269
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2021/08/07,0,,11938
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,113,2021/08/07,6,0.0,12661
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2021/08/08,9,0.0,11929
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2021/08/08,15,0.0,12691
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,600,2021/08/13,1,0.0,12764
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,401,2021/08/13,0,,12763
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,300,2021/08/13,1,0.0,12762
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2021/08/14,0,,12060
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/08/14,3,2.0,12714
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,400,2021/08/14,6,0.0,12672
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,206,2021/08/14,2,0.0,12778
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400,2021/08/14,17,1.0,12695
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/08/14,7,0.0,12147
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2021/08/14,6,2.0,12016
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/08/14,5,0.0,12350
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2021/08/14,5,1.0,12658
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2021/08/14,5,0.0,12146
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,400,2021/08/14,2,1.0,12134
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2021/08/14,7,2.0,12175
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,106,2021/08/14,3,0.0,12728
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,300,2021/08/14,7,1.0,12454
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2021/08/14,9,1.0,12453
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/08/15,8,0.0,12232
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/08/15,13,0.0,12677
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/08/15,6,0.0,12673
OR: Eugene,South Willamette Randonneurs / 937003,RUSAB,200,2021/08/20,1,0.0,12766
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,400,2021/08/20,2,1.0,12370
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2021/08/21,5,0.0,12250
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,230,2021/08/21,0,2.0,12765
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2021/08/21,7,0.0,12783
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2021/08/21,2,0.0,12698
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/08/21,8,0.0,12678
MI: Detroit,Detroit Randonneurs / 922015,RUSAP,111,2021/08/22,11,0.0,12386
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,200,2021/08/28,11,0.0,12094
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,600,2021/08/28,2,0.0,12135
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,202,2021/08/28,5,0.0,12787
WA: Seattle,Seattle International Randonneurs / 947018,RM,1200,2021/08/28,6,1.0,12924
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,106,2021/08/28,6,0.0,12792
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,600,2021/08/28,12,3.0,12696
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2021/08/28,6,0.0,11962
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2021/08/29,5,0.0,12789
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2021/09/04,0,,12148
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2021/09/04,0,,12283
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,200,2021/09/04,2,0.0,12872
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2021/09/04,0,,12282
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2021/09/04,2,0.0,12781
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/09/04,0,,12281
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2021/09/04,2,2.0,12715
WI: Western,Driftless Randonneurs / 949007,RUSAB,200,2021/09/04,3,0.0,12870
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,170,2021/09/06,6,0.0,12017
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAP,101,2021/09/06,0,,12866
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2021/09/11,7,0.0,12363
CA: Davis,Davis Bike Club / 905014,ACPB,200,2021/09/11,35,3.0,12684
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,200,2021/09/11,6,0.0,12189
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,200,2021/09/11,12,0.0,12131
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/09/11,23,1.0,12351
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2021/09/11,7,1.0,12720
OR: Northeastern,Cottonwood Stream Randonneurs / 937005,ACPB,200,2021/09/11,2,0.0,12725
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2021/09/11,8,1.0,12440
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2021/09/11,14,1.0,12129
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200,2021/09/11,11,1.0,12445
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2021/09/11,51,5.0,12046
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2021/09/11,16,0.0,12130
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2021/09/11,56,1.0,12176
MA: Boston,New England Randonneurs / 921005,ACPB,200,2021/09/11,30,0.0,12302
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2021/09/11,15,0.0,12724
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,200,2021/09/11,6,0.0,12426
MA: Boston,New England Randonneurs / 921005,ACPB,600,2021/09/11,12,3.0,12301
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2021/09/11,7,0.0,12420
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2021/09/11,4,0.0,12104
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2021/09/11,10,0.0,12324
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2021/09/11,7,0.0,12466
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2021/09/11,9,1.0,12716
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2021/09/11,6,0.0,12312
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200,2021/09/11,3,0.0,12156
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/09/11,23,0.0,12901
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2021/09/11,8,0.0,12727
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/09/11,31,2.0,12387
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/09/11,14,0.0,12412
MD: Capital Region,DC Randonneurs / 946012,ACPB,200,2021/09/11,25,0.0,12210
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2021/09/11,1,0.0,12619
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/09/11,23,0.0,12251
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,200,2021/09/11,16,0.0,12150
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/09/11,24,0.0,12155
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2021/09/11,11,0.0,12398
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,ACPB,200,2021/09/11,21,10.0,12208
MA: Boston,New England Randonneurs / 921005,ACPB,200,2021/09/12,14,0.0,12303
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,100,2021/09/12,2,0.0,12788
VA: Northern,Northern Virginia Randonneurs / 946020,RM,1205,2021/09/16,29,5.0,12098
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,1000,2021/09/16,1,0.0,12674
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2021/09/17,0,,12868
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2021/09/17,2,0.0,12867
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,300,2021/09/17,0,,12784
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,300,2021/09/18,0,,12785
WA: Seattle,Seattle International Randonneurs / 947018,RM,1200,2021/09/18,11,4.0,12177
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,208,2021/09/18,3,2.0,12699
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/09/18,3,0.0,12354
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,600,2021/09/18,4,0.0,11939
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,RUSAB,200,2021/09/18,6,0.0,12519
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,146,2021/09/18,10,0.0,12871
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/09/18,0,,12353
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/09/18,3,0.0,12352
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/09/18,17,1.0,12779
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2021/09/18,0,,12441
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/09/19,2,0.0,12869
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/09/19,0,,12786
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/09/25,6,0.0,12780
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/09/25,0,,12284
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/09/25,13,2.0,12782
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2021/09/25,3,0.0,12399
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400,2021/09/25,3,1.0,11951
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2021/09/25,3,2.0,12018
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2021/09/25,32,1.0,12178
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/10/02,4,0.0,12356
CA: Davis,Davis Bike Club / 905014,RUSAP,110,2021/10/02,0,,12486
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2021/10/02,9,1.0,12593
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,600,2021/10/02,3,0.0,12682
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2021/10/02,1,1.0,12313
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/10/02,9,0.0,12388
CA: Davis,Davis Bike Club / 905014,ACPB,300,2021/10/02,3,0.0,12507
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,401,2021/10/02,3,0.0,13081
CA: Davis,Davis Bike Club / 905014,ACPB,200,2021/10/02,15,0.0,12506
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,152,2021/10/09,3,1.0,13448
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2021/10/09,15,0.0,12594
